id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
714518589220813977,Lovely Cedofeita Apartment by Unique Hosts,444283165,Unique Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1556092,-8.6205422,Entire home/apt,84,2,14,2024-07-30,0.67,28,215,5,132756/AL
714520144633522320,Heart of Porto by Upperground,101542522,Upperground,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146086,-8.6073647,Entire home/apt,96,2,140,2024-09-09,6.06,36,343,73,132943/AL
714971147586995908,Porto S João view,479323460,Rui,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18462,-8.5996,Entire home/apt,70,3,4,2022-11-29,0.17,1,184,0,131746/AL
714985747264453659,"Montebelo Garden, casinha com jardim, Foz Porto",6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1489608,-8.6680457,Entire home/apt,70,2,31,2024-08-18,1.29,27,231,15,131961/AL
714988272049941230,Liiiving in Porto - Design Bright House,30907275,Liiiving,PORTO,Bonfim,41.1555472,-8.5949865,Entire home/apt,260,2,37,2024-07-23,1.57,118,332,13,129782/AL
715035883608139731,BF2 Quarto individual,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1627872,-8.623621,Private room,31,2,14,2024-09-04,0.60,41,53,8,93125/AL
715051766658920533,"Montebelo Sea view, apartamento para 4, Foz Porto",6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14959,-8.66706,Entire home/apt,89,2,50,2024-09-02,2.12,27,245,25,131961/AL
715245692319165081,Porto Beach House 195,479390293,Luis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1800819,-8.6914569,Entire home/apt,,4,12,2023-12-19,0.53,1,0,6,133003/AL
715293197616617356,Private 1-bed apartement near metro station,68031466,Marlène,PORTO,Bonfim,41.1492,-8.59795,Entire home/apt,53,25,0,,,1,305,0,Exempt
715595539793211729,Peaceful apartment in Crystal Palace Park,45675498,Angelo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14784,-8.62359,Entire home/apt,76,3,123,2024-08-22,5.16,2,42,51,132273/AL
715645798819845182,Dream Views of Porto | Private Apt in Gaia!,15900664,LisBeyond,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13645,-8.61156,Entire home/apt,106,3,35,2024-08-25,1.50,30,252,7,131721/AL
715675512391486090,Liiiving in Porto - Chic & Sweet Home,30907275,Liiiving,PORTO,Bonfim,41.1553647,-8.6045368,Entire home/apt,68,2,22,2024-04-10,0.91,118,355,8,131610/AL
715841395766471929,Duplex w/ AC In Praça República by LovelyStay,479497808,Amir,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15355,-8.61264,Entire home/apt,58,2,28,2024-08-25,1.17,1,232,7,48315/AL
716402362598873278,"Montebelo Retiro para 2 na Foz, Porto",6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14823,-8.66731,Entire home/apt,58,2,30,2024-07-10,1.25,27,267,12,131964/AL
716473311315208120,Almada Glamorous & Chic Downtown by YourHost,431283509,YourHost,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150255579071604,-8.612147469311527,Entire home/apt,119,2,48,2024-08-14,1.99,60,17,22,57077/AL
716559349982855831,Downtown Duplex w/ Amazing Terrace by LovelyStay,479636031,Paul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15057,-8.61409,Entire home/apt,85,2,77,2024-08-28,3.25,2,233,41,125447/AL
724338866542934633,"Byobu Apartment, by Bolhão Residences",476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14885,-8.60669,Entire home/apt,165,2,26,2024-09-06,1.22,7,318,13,133092/AL
724482994579957142,Aliados Sunny Flat,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146230225029605,-8.608772376721198,Entire home/apt,74,2,39,2024-08-30,1.66,53,331,27,131981/AL
724490772704571883,"Cozy APT - 2 BR in Porto - WI-FI, Coffee, Netflix",481089141,Wilson,PORTO,Paranhos,41.17151,-8.61898,Entire home/apt,91,2,37,2024-09-10,1.59,1,5,13,Exempt
724505903249609662,"Savannah Apartment, by Bolhão Residences",476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14759,-8.60608,Entire home/apt,159,2,45,2024-09-08,2.04,7,318,29,133093/AL
724561667272194299,"Cactus Apartment, by Bolhão Residences",476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14923,-8.60685,Entire home/apt,130,2,65,2024-09-08,3.04,7,329,41,133339/AL
724581923233599269,GuestReady - Family apt with Premium View,481125344,Hugo,PORTO,Lordelo do Ouro e Massarelos,41.14758,-8.64401,Entire home/apt,200,1,82,2024-09-06,3.44,1,82,52,55201/AL
724719201377423495,2-Bed in Prime Location Perfect to Explore Porto,481160987,André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14832,-8.60419,Entire home/apt,125,1,90,2024-08-29,3.96,1,313,49,Exempt
724756114136916822,Duke Relaxing Apartment with free parking,481168692,Sara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1440608,-8.6049284,Entire home/apt,100,5,69,2024-08-06,2.97,1,253,41,132757/AL
724765458587969520,2-Bed in Prime Location Perfect to Explore Porto,481169969,André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14838,-8.60299,Entire home/apt,125,1,57,2024-08-29,2.54,1,313,25,Exempt
725056413712392970,Luís I Apartment - Casa do Bessa by JARS,124472632,João,PORTO,Ramalde,41.1614422,-8.6411024,Entire home/apt,104,2,25,2024-08-16,1.05,28,343,14,129783/AL
725249584062919609,Oporto Grace City 3,148853799,Oporto Grace City,PORTO,Campanhã,41.15999,-8.59116,Entire home/apt,200,1,2,2024-02-22,0.13,6,257,1,92256/AL
725455928381860128,Private Country House near Douro with hot tub.,43193423,Marisa,GONDOMAR,Melres e Medas,41.05416,-8.44562,Entire home/apt,164,2,121,2024-09-05,5.20,1,308,63,138784/AL
725783759729736390,Nomad's Family - 2bed Casa da Música,164595585,Nomad City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16155,-8.63026,Entire home/apt,81,1,7,2024-08-25,0.30,42,357,3,131601/AL
725863891986760086,Executive Apartment– Free WiFi & Parking,70050327,Alexandra,PORTO,Lordelo do Ouro e Massarelos,41.15483,-8.63168,Entire home/apt,121,2,6,2024-08-14,0.25,10,352,4,123619/AL
726578582089416565,Large 1-bedroom apartment with garden access,159355723,Outsite,PORTO,Bonfim,41.14219,-8.59754,Entire home/apt,,1,2,2023-10-16,0.12,6,0,1,51357/AL
726580256327463144,"Lóios 66, 2º by LovelyStay",481505686,Azulprodigioso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145685949355176,-8.612537712635163,Entire home/apt,53,2,108,2024-09-01,4.58,3,238,57,37777/AL
726593784107453667,"Lóios 66, 3º by LovelyStay",481505686,Azulprodigioso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144903038136206,-8.613370872185644,Entire home/apt,53,2,87,2024-08-12,3.70,3,243,42,37881/AL
726602824408316452,"Lóios 66, 4º by LovelyStay",481505686,Azulprodigioso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144991382171916,-8.61189368562861,Entire home/apt,53,2,83,2024-08-23,3.51,3,244,38,37883/AL
726646867156317984,Mezzanine com pátio no Porto,410429212,Sérgio,PORTO,Bonfim,41.15486560697109,-8.595791983221723,Entire home/apt,68,2,125,2024-09-11,5.42,2,322,57,131711/AL
726727074895150318,Estúdio Mar,481541368,Tulea,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1459451,-8.6047902,Entire home/apt,81,1,0,,,4,322,0,128055/AL
726750099631072893,Casa centenária com jardim no Caminho de Santiago,481545489,Isabel,VILA DO CONDE,Vilar e Mosteiró,41.2770727,-8.6699595,Shared room,33,1,92,2024-09-06,3.91,1,361,35,132774/AL
727242715715406230,"Lindo apartamento, próximo de todos os transportes",467930220,Rosa,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19182,-8.65678,Entire home/apt,95,5,10,2024-03-28,0.44,1,53,4,Exempt
727290048714518009,Elegant Bright Studio w/ Balcony | Clérigos,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14609,-8.61294,Entire home/apt,121,1,13,2024-05-23,0.63,316,331,2,80995/AL
727397004916162040,150 Rivoli Apartments - 3ºB by LovelyStay,481650272,Andrew,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14627,-8.60985,Entire home/apt,56,2,101,2024-08-27,4.29,2,244,45,132213/AL
727405866933395367,150 Rivoli Apartments - 3ºA by LovelyStay,481650272,Andrew,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14705930526995,-8.610293884203184,Entire home/apt,63,2,102,2024-08-22,4.33,2,242,57,132213/AL
727556939423417539,4City Flat Camarão,481685312,4 City,PORTO,Bonfim,41.1445511,-8.6012651,Entire home/apt,80,2,7,2023-05-27,0.31,1,98,0,129371/AL
727889106045862932,Groovy Porto by Upperground,101542522,Upperground,PORTO,Bonfim,41.1473831,-8.6009368,Entire home/apt,84,2,134,2024-09-10,5.88,36,347,83,134049/AL
727889210866549084,Trindade Studio | Oporto Center,427644653,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.153712,-8.610451,Entire home/apt,65,2,126,2024-09-13,5.34,7,142,70,26560/AL
727899144856274602,The sky is the limit by Upperground,101542522,Upperground,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15043602248861,-8.60901417790985,Entire home/apt,105,2,133,2024-09-06,5.66,36,344,61,132692/AL
728764293090171914,"Vila Nova de Gaia, superbe appartement bien placé!",335006259,Antonio,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.137428,-8.6127194,Entire home/apt,116,3,44,2024-09-03,1.87,2,335,23,889449
728810340897614245,42 3 Historical Penthouse at Cardosas Block,245989121,Isabel & Igor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14516,-8.61163,Entire home/apt,417,2,104,2024-09-09,4.46,16,137,51,46525/AL
729441143837491519,Precioso apartamento triple Hotel The Avenue,338973566,Acta The Avenue,PORTO,Bonfim,41.15273,-8.59779,Entire home/apt,256,1,0,,,5,349,0,36119/AL
729531314228217827,Family apartment in Porto.,338973566,Acta The Avenue,PORTO,Bonfim,41.1528,-8.59648,Entire home/apt,269,1,1,2023-10-03,0.09,5,347,1,Exempt
729576344180496221,31 Janeiro 157 - 1BR w/ AC & Balcony by LovelyStay,482051745,Roee-Ben,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14574,-8.60696,Entire home/apt,85,2,24,2024-07-28,1.04,1,244,17,132374/AL
729604749757193468,Moradia Porto,56239917,Ana,PORTO,Ramalde,41.16705,-8.63178,Entire home/apt,70,2,45,2023-10-23,2.17,1,259,8,134696/AL
729609346648358673,Charming apartment next to Rivoli Theatre!,71506208,Carolina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1483881,-8.609692299999999,Entire home/apt,75,1,102,2024-09-09,4.42,51,347,45,128078/AL
729610391527061839,31 Janeiro 157 - Delightful 1BR w AC by LovelyStay,482061131,Aviad,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14504,-8.60749,Entire home/apt,84,2,80,2024-08-25,3.40,1,237,48,132582/AL
729631327637162538,31 Janeiro 157 - Charming 1BR w AC by LovelyStay,482067080,Rotem,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14571,-8.60763,Entire home/apt,86,2,46,2024-08-29,1.97,1,239,29,132663/AL
730147946658817554,Casa dos três rapazes,482165061,Afsoun,SANTO TIRSO,Monte Córdova,41.33136024679988,-8.417975494195566,Entire home/apt,300,3,7,2024-08-30,0.48,1,297,6,128154/AL
730175292958098531,Quarto de ficar e se encantar/ Amazing room2live,287088589,Allan E Ewerton,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13003,-8.62085,Private room,48,1,35,2024-08-19,1.49,2,360,12,Exempt
730398178531655288,Bainharia Oporto Historic Centre Studio Apartment,482227152,Óscar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1432097,-8.6125101,Entire home/apt,,3,1,2022-10-09,0.04,1,0,0,103844/AL
730412507770024034,As Vizinhas - Faustina Junior,437125084,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14604,-8.61397,Entire home/apt,165,1,2,2024-08-11,0.09,7,77,1,131447/AL
730459088533417165,Porto Sé Classic Terrace Apartment,217922612,Geoatlântico,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14292945914479,-8.609727520237737,Entire home/apt,126,2,48,2024-07-24,2.04,20,111,17,132309/AL
730856670700291877,"Skyline Cosy House, Downtown Porto near metro",92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14486,-8.60984,Entire home/apt,99,1,156,2024-09-12,6.62,44,120,84,28835/AL
730886029472336608,Charming Studio in Bolhão Market,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14907,-8.60737,Entire home/apt,84,1,2,2024-01-07,0.16,92,275,1,131850/AL
730887260909701768,Retreat Studio in Bolhão Market,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15029,-8.60721,Entire home/apt,95,1,3,2024-03-29,0.17,92,321,2,131858/AL
730950121002719210,Hideaway Studio in Bolhão Market,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491,-8.60574,Entire home/apt,80,1,0,,,92,309,0,131861/AL
731101624629136495,Restful Flat,399054166,Paulo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13316,-8.60897,Entire home/apt,50,2,20,2024-08-23,0.88,12,262,10,46930/AL
731162198392055883,Sunrise Attic Almada - Charming and Best Location,13273847,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1503707,-8.6122333,Entire home/apt,137,2,146,2024-09-09,6.30,2,327,72,131151/AL
731186722115369761,A Friendly Space in the City Center of Porto,1674943,Michael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1521,-8.61719,Private room,49,1,63,2024-09-01,2.68,13,354,28,132723/AL
731190787826518242,Happy spot by Upperground,101542522,Upperground,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1501954,-8.604266899999999,Entire home/apt,97,2,123,2024-09-08,5.36,36,338,70,73010/AL
731198354337860763,A Friendly Space in the City Center of Porto,1674943,Michael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15038,-8.61843,Private room,45,1,51,2024-09-08,2.27,13,354,31,132723/AL
731671377698728243,"""Bonsai Apartment IIII""",429418218,Bonsai,PORTO,Bonfim,41.1501098,-8.6012485,Entire home/apt,90,2,6,2024-06-20,0.26,5,318,5,101787/AL
731674368579154877,A Friendly Space in the City Center of Porto,1674943,Michael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15225,-8.61692,Private room,45,1,44,2024-08-28,2.09,13,356,20,132723/AL
731680509246736193,A Friendly Space in the City Center of Porto,1674943,Michael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15187,-8.61703,Private room,49,1,35,2024-08-08,1.53,13,348,13,132723/AL
731684019283786495,A Friendly Space in the City Center of Porto.,1674943,Michael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15271,-8.61843,Private room,49,1,21,2024-07-26,0.98,13,351,8,132723/AL
731762696818165578,Feel Porto Downtown Charming Apartment Ii,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1517,-8.60649,Entire home/apt,227,1,3,2023-11-13,0.21,102,319,2,81083/AL
719367111510962968,Ambiente familiar,55264611,Marco,PORTO,Paranhos,41.171,-8.61424,Private room,33,1,104,2024-09-09,4.47,1,315,71,Exempt
719493087552447947,Quarto Encantador na Senhora da Hora,480173169,Carlos,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.191780388431425,-8.651809524536905,Private room,55,2,61,2024-09-03,2.56,1,73,41,104648/AL
719630391098399231,Casa Monte Beira Rio,72312686,Pedro,VILA DO CONDE,Touguinha e Touguinhó,41.37761,-8.6989,Entire home/apt,164,2,6,2023-07-14,0.28,1,338,0,109092/AL
720206006986342675,Catalonia Porto 4* Hotel - Double room,480311127,Catalonia Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14614,-8.60511,Private room,262,1,13,2024-07-22,0.60,3,350,7,8790
720681083464350126,Apart w/balcony to the sea / Caxinas / waterfront,49318236,Ana,VILA DO CONDE,Vila do Conde,41.36110077982885,-8.757872432470322,Entire home/apt,161,1,20,2024-07-26,0.96,10,364,12,141022/AL
720681198741799234,Apartamento em Guesthouse com jardim e piscina,480403712,Sara,PORTO,Campanhã,41.15190654043429,-8.574067668817145,Entire home/apt,111,2,41,2024-09-04,1.73,2,322,16,132475/AL
720717482842797077,GuestReady - Sleek Monochromatic in Bonfim,480408238,Vincent,PORTO,Bonfim,41.1515,-8.59077,Entire home/apt,65,1,60,2024-09-08,2.58,1,331,35,132116/AL
720744336399992289,Catalonia Porto 4* Hotel - Room with terrace,480311127,Catalonia Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14441,-8.60436,Private room,289,1,2,2024-08-20,0.18,3,334,2,8790
720765783591433801,Catalonia Porto 4* Hotel - Family room,480311127,Catalonia Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1467,-8.60618,Private room,356,1,2,2023-07-08,0.10,3,344,0,8790
720775601885795520,Guest H4U - Povoa Holidays,5639436,Isa,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38181598660272,-8.765684423942568,Entire home/apt,125,7,2,2023-07-22,0.09,23,261,0,126707/AL
720796435716382601,Apartamento T1 no centro do Porto Rua da Alegria,480422759,Francesco,PORTO,Bonfim,41.1555,-8.60145,Entire home/apt,,30,1,2022-12-01,0.05,1,0,0,Exempt
720802429150565788,Apartamento Bela Vista em Vila Nova de Gaia,8759912,Ana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1365716,-8.610779599999999,Entire home/apt,,2,80,2024-08-30,3.32,1,43,46,132438/AL
720888571082985968,OPC Mouzinho - Apt. Standard 1 Quarto,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,1,2022-10-09,0.04,22,0,0,115930/AL
720903645392872760,FT169 | Top Location 2-Bed Perfect 2explore Porto,480446473,Duarte,PORTO,Bonfim,41.14972,-8.60128,Entire home/apt,111,1,55,2024-08-30,2.29,1,326,33,132328/AL
720935810589293617,OPC Mouzinho - Apt. Superior 1 Quarto,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,2,2022-10-16,0.08,22,0,0,115929/AL
721008241404776278,OPC Mouzinho - Apt. Premium 1 Quarto,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,1,2022-10-23,0.04,22,0,0,115928/AL
721072206905960779,OPC Mouzinho - Apt. Deluxe 1 Quarto,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,3,2023-09-28,0.13,22,0,1,115926/AL
721089463401305779,Casa do Sobrado em Arouca,480491390,Isabel,AROUCA,Cabreiros e Albergaria da Serra,40.869289485616676,-8.276396027222836,Entire home/apt,88,2,2,2023-05-28,0.12,1,365,0,132423/AL
721095007452324937,OPC Mouzinho - Apt. Standard Cama Casal e Solteiro,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,2,2022-11-01,0.08,22,0,0,115925/AL
721436514137441309,OPC Mouzinho - Apt. Superior Cama Casal e Solteiro,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,1,2022-10-19,0.04,22,0,0,115924/AL
721465395225828609,OPC Mouzinho - Apt. Premium Cama Casal e Solteiro,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14396,-8.61375,Entire home/apt,,1,36,2024-05-22,1.54,22,0,17,115923/AL
721501727460405331,OPC Mouzinho - Apt. Standard 2 Quartos Duplos,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,2,2023-07-29,0.09,22,0,0,115926/AL
721519341740035450,Standard Studio - 1st Floor - B1T,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,123,2,0,,,9,301,0,79476/AL
721519744875066432,Standard Studio - 2nd Floor - B2F,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,86,1,0,,,9,290,0,79484/AL
721519862865799004,Standard Floor - 2nd Floor - B2T,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,123,1,0,,,9,299,0,79473/AL
721520007529224365,Standard Studio - 3rd Floor - B3F,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,119,1,0,,,9,326,0,79480/AL
721521036444511318,Premium Apartment - 1st Floor - R1F,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,86,1,1,2024-08-09,0.81,9,271,1,78867/AL
721521835682816463,Deluxe Apartment - 3rd Floor - R3F,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,86,1,0,,,9,291,0,79463/AL
721529706121393288,Standard Studio - 3rd Floor - B3T,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,119,1,1,2024-08-12,0.88,9,308,1,79471/AL
721530672234074004,Premium Apartment - 1st Floor - R1T,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,123,1,2,2024-08-18,1.50,9,300,2,78867/AL
721530852732688562,Deluxe Apartment - 2nd Floor - R2F,9320470,Apartments2Enjoy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.603766,Entire home/apt,86,1,0,,,9,257,0,78866/AL
721543593964076563,Arrábida Apartment - Casa do Bessa by JARS,124472632,João,PORTO,Ramalde,41.16147450915272,-8.641080942327875,Entire home/apt,95,2,3,2022-10-23,0.13,28,340,0,129783/AL
721544999033902633,"Otimo Quarto, c/ WC Privado, a 140 m da Praia TOP",394105909,Luiz Semen,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3895801,-8.7709794,Private room,52,1,1,2023-09-29,0.09,3,364,1,Exempt
721552765910124193,OPC Mouzinho - Apt. Superior 2 Quartos Duplos,153745488,João Neiva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,,1,3,2023-07-15,0.13,22,0,0,115931/AL
721555263194713817,Dª. Maria Pia Apartment - Casa do Bessa by JARS,124472632,João,PORTO,Ramalde,41.1614422,-8.6411024,Entire home/apt,98,2,0,,,28,352,0,129783/AL
721560296684888984,Freixo Apartment - Casa do Bessa by JARS,124472632,João,PORTO,Ramalde,41.1614422,-8.6411024,Entire home/apt,83,2,1,2022-11-01,0.04,28,340,0,129783/AL
721568984511507616,São João Apartment - Casa do Bessa by JARS,124472632,João,PORTO,Ramalde,41.16196,-8.64174,Entire home/apt,85,2,2,2024-05-27,0.09,28,335,1,129783/AL
721590147980521160,Infante Apartment - Casa do Bessa by JARS,124472632,João,PORTO,Ramalde,41.1614422,-8.6411024,Entire home/apt,95,2,1,2022-10-30,0.04,28,349,0,129783/AL
721603904554851690,Charming Lapa Apartment by Unique Hosts,480578116,Unique Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15697,-8.61798,Entire home/apt,90,2,9,2023-07-23,0.45,1,226,0,132685/AL
721657599911997556,"Wanderlust Apartment, by Bolhão Residences",476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.148115,-8.606977,Entire home/apt,127,2,62,2024-08-29,3.18,7,332,36,133355/AL
722250902622178800,The Look Apartments 2 | Porto,334674180,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15605545043945,-8.618844985961914,Entire home/apt,83,3,34,2024-09-08,1.79,2,344,21,127676/AL
722300958953969263,River9 View Porto Gaia by MP,71810730,Sónia,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.135047,-8.608075099999999,Entire home/apt,118,2,81,2024-09-06,3.56,20,288,37,132408/AL
722328381313096809,Apartment Jazz Music,1300849,Solares,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14813,-8.61062,Entire home/apt,98,1,33,2024-05-07,1.38,3,318,12,129636/AL
723015941115964926,Apartment Art Music,1300849,Solares,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14675,-8.60843,Entire home/apt,89,1,43,2024-05-11,1.82,3,338,16,129636/AL
723154273098852706,Quarto em Casa das Moutadas,4336836,Adriana,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.0728251,-8.6505697,Private room,60,2,11,2024-03-25,0.63,2,53,1,103770/AL
723695465582903474,Alegre moradia com jardim,480156781,Benvinda,VILA NOVA DE GAIA,Grijó e Sermonde,41.05264,-8.5831,Private room,40,1,34,2024-08-23,1.44,1,345,11,Exempt
