id,geometry,novos_ET
Rua do Rosário,"{'type': 'MultiLineString', 'coordinates': [[[-8.6210612, 41.1507186], [-8.6212767, 41.1516791]], [[-8.6208752, 41.1496431], [-8.6209479, 41.1499897]], [[-8.6206842, 41.1487092], [-8.6208752, 41.1496431]], [[-8.6209479, 41.1499897], [-8.6210612, 41.1507186]]]}",0
Rua da Maternidade,"{'type': 'MultiLineString', 'coordinates': [[[-8.6212767, 41.1516791], [-8.6231422, 41.1506749]]]}",0
Rua da Boa Hora,"{'type': 'MultiLineString', 'coordinates': [[[-8.6212767, 41.1516791], [-8.6207584, 41.1525043], [-8.6207521, 41.1525281], [-8.6207489, 41.1525519], [-8.6207549, 41.1526088]], [[-8.6207549, 41.1526088], [-8.6207489, 41.1525519], [-8.6207521, 41.1525281], [-8.6207584, 41.1525043], [-8.6212767, 41.1516791]]]}",0
Rua Adolfo Casais Monteiro,"{'type': 'MultiLineString', 'coordinates': [[[-8.6230542, 41.1502192], [-8.6229257, 41.1493674]], [[-8.6229257, 41.1493674], [-8.6226637, 41.1477709]]]}",0
Largo da Maternidade de Júlio Dinis,"{'type': 'MultiLineString', 'coordinates': [[[-8.6230542, 41.1502192], [-8.6233771, 41.1501535], [-8.6237067, 41.1500785], [-8.6237633, 41.1500675], [-8.6238199, 41.1500646], [-8.6238659, 41.1500779], [-8.6239048, 41.1500979]], [[-8.6231422, 41.1506749], [-8.6230542, 41.1502192]], [[-8.6239048, 41.1500979], [-8.6235242, 41.1504763], [-8.6234539, 41.1505151]], [[-8.6234539, 41.1505151], [-8.6231422, 41.1506749]]]}",0
Rua Miguel Bombarda,"{'type': 'MultiLineString', 'coordinates': [[[-8.6229257, 41.1493674], [-8.6229536, 41.1493547], [-8.6229674, 41.1493531], [-8.6229962, 41.1493497], [-8.6237193, 41.1492549], [-8.6245907, 41.1491497], [-8.6247961, 41.1491135]], [[-8.6247961, 41.1491135], [-8.6245907, 41.1491497], [-8.6237193, 41.1492549], [-8.6229962, 41.1493497], [-8.6229674, 41.1493531], [-8.6229536, 41.1493547], [-8.6229257, 41.1493674]]]}",0
Rua dos Bragas,"{'type': 'MultiLineString', 'coordinates': [[[-8.6180312, 41.1524873], [-8.6169171, 41.1525907]], [[-8.6135935, 41.1528719], [-8.6157063, 41.1526941]], [[-8.6157974, 41.152686], [-8.6169171, 41.1525907]], [[-8.6157974, 41.152686], [-8.6157255, 41.1526925], [-8.6157063, 41.1526941]], [[-8.6169171, 41.1525907], [-8.6180312, 41.1524873]], [[-8.6169171, 41.1525907], [-8.6157974, 41.152686]], [[-8.6157063, 41.1526941], [-8.6135935, 41.1528719]], [[-8.6157063, 41.1526941], [-8.6157255, 41.1526925], [-8.6157974, 41.152686]]]}",0
Rua Álvares Cabral,"{'type': 'MultiLineString', 'coordinates': [[[-8.6188807, 41.1551988], [-8.614016, 41.1543025]], [[-8.6190683, 41.1552341], [-8.6188807, 41.1551988]], [[-8.614016, 41.1543025], [-8.6133083, 41.1541642]]]}",0
Praça da República,"{'type': 'MultiLineString', 'coordinates': [[[-8.6133083, 41.1541642], [-8.6133246, 41.1538652], [-8.6133163, 41.1538177], [-8.6133019, 41.1537926], [-8.6132822, 41.1537694], [-8.6132505, 41.1537434]], [[-8.6132505, 41.1537434], [-8.6131768, 41.153739], [-8.6130858, 41.1537499], [-8.6126091, 41.1537496], [-8.6122168, 41.1537426], [-8.6121716, 41.1537482], [-8.6121269, 41.1537604], [-8.6120991, 41.1537717], [-8.6120711, 41.153789], [-8.6120549, 41.1538039], [-8.6120253, 41.1538357]], [[-8.6132505, 41.1537434], [-8.6132205, 41.1537042], [-8.6132, 41.1536912], [-8.613165, 41.1536741], [-8.6131327, 41.1536626], [-8.6130889, 41.1536532], [-8.6130433, 41.153649], [-8.6121499, 41.153643], [-8.6120732, 41.1536293]], [[-8.6114608, 41.1536317], [-8.6118429, 41.1536451], [-8.611894, 41.1536526], [-8.6119301, 41.1536667], [-8.6119467, 41.1536782], [-8.6119597, 41.1536971], [-8.6119799, 41.1537227]], [[-8.6120253, 41.1538357], [-8.6120272, 41.1542922], [-8.6120238, 41.1544215], [-8.6120216, 41.154573], [-8.6120065, 41.155031]], [[-8.6119799, 41.1537227], [-8.6120052, 41.1537743], [-8.6120253, 41.1538357]], [[-8.6132878, 41.1552594], [-8.6132841, 41.1549111]], [[-8.6120065, 41.155031], [-8.6119892, 41.155085], [-8.6119666, 41.155139], [-8.6119399, 41.1551879], [-8.6119105, 41.1552348]], [[-8.6120065, 41.155031], [-8.6120449, 41.1550649], [-8.6121021, 41.1550857], [-8.6121787, 41.1550923], [-8.6125927, 41.1551047], [-8.6126267, 41.1551049], [-8.6129451, 41.1551071]], [[-8.6129451, 41.1551071], [-8.6131006, 41.1551406], [-8.6131701, 41.1551651], [-8.6132102, 41.1551875], [-8.6132584, 41.1552142], [-8.6132878, 41.1552594]], [[-8.6129451, 41.1551071], [-8.6130596, 41.1550977], [-8.6130918, 41.1550903], [-8.613137, 41.155079], [-8.6131715, 41.1550659], [-8.6131916, 41.1550558], [-8.6132117, 41.1550427], [-8.6132305, 41.1550296], [-8.613248, 41.1550134], [-8.6132633, 41.1549895], [-8.6132841, 41.1549111]], [[-8.6132841, 41.1549111], [-8.6132927, 41.1546083], [-8.6133006, 41.1542672], [-8.6133083, 41.1541642]], [[-8.6120732, 41.1536293], [-8.6119957, 41.153597]]]}",0
Rua dos Mártires da Liberdade,"{'type': 'MultiLineString', 'coordinates': [[[-8.6135935, 41.1528719], [-8.6134258, 41.1536347], [-8.6133793, 41.1536858], [-8.6132505, 41.1537434]], [[-8.6138497, 41.1516693], [-8.6138374, 41.1517103], [-8.6135935, 41.1528719]], [[-8.6142867, 41.1507373], [-8.614269, 41.1507792], [-8.614152, 41.1509805], [-8.6140355, 41.1511776], [-8.6139851, 41.1512434], [-8.6138514, 41.1514754], [-8.6138498, 41.1516571], [-8.6138497, 41.1516693]]]}",0
Rua da Torrinha,"{'type': 'MultiLineString', 'coordinates': [[[-8.6207549, 41.1526088], [-8.6192752, 41.1524145]], [[-8.6240719, 41.1529176], [-8.6228781, 41.1527941]], [[-8.6228781, 41.1527941], [-8.6208905, 41.1526473], [-8.6207549, 41.1526088]], [[-8.6192752, 41.1524145], [-8.6179199, 41.1522366]]]}",2
Rua de Aníbal Cunha,"{'type': 'MultiLineString', 'coordinates': [[[-8.6207549, 41.1526088], [-8.6210121, 41.1533068], [-8.6210314, 41.1533685], [-8.6210417, 41.1534427], [-8.6210452, 41.1535866], [-8.6209593, 41.1543359], [-8.6209435, 41.154823]], [[-8.6208838, 41.1555625], [-8.6208971, 41.155445], [-8.6208982, 41.1554064], [-8.6209013, 41.1553709]], [[-8.6208838, 41.1555625], [-8.6208625, 41.1557013], [-8.6208388, 41.1558802]], [[-8.6208326, 41.1559418], [-8.6207801, 41.1564112], [-8.6207784, 41.1564491], [-8.6207729, 41.1565309]], [[-8.6208388, 41.1558802], [-8.6208326, 41.1559418]], [[-8.6209435, 41.154823], [-8.6209338, 41.1549431]], [[-8.6209435, 41.154823], [-8.6209593, 41.1543359], [-8.6210452, 41.1535866], [-8.6210417, 41.1534427], [-8.6210314, 41.1533685], [-8.6210121, 41.1533068], [-8.6207549, 41.1526088]], [[-8.6209338, 41.1549431], [-8.6209013, 41.1553709]], [[-8.6209338, 41.1549431], [-8.6209435, 41.154823]], [[-8.6209013, 41.1553709], [-8.6209338, 41.1549431]], [[-8.6209013, 41.1553709], [-8.6208982, 41.1554064], [-8.6208971, 41.155445], [-8.6208838, 41.1555625]]]}",0
Rua de Dom Manuel II,"{'type': 'MultiLineString', 'coordinates': [[[-8.6226637, 41.1477709], [-8.6221503, 41.1476444]], [[-8.6226637, 41.1477709], [-8.6228165, 41.1478141], [-8.6237039, 41.1480652], [-8.6240692, 41.1481681], [-8.6241792, 41.1481991]], [[-8.6203514, 41.1474495], [-8.6204237, 41.147415], [-8.62049, 41.1473905], [-8.6206422, 41.1473629]], [[-8.6241792, 41.1481991], [-8.6243847, 41.1482846]], [[-8.6241792, 41.1481991], [-8.6240692, 41.1481681], [-8.6237039, 41.1480652], [-8.6228165, 41.1478141], [-8.6226637, 41.1477709]], [[-8.6254981, 41.1488361], [-8.6255459, 41.1487687], [-8.6255863, 41.1487281], [-8.6256401, 41.1486959], [-8.625703, 41.1486798], [-8.6257924, 41.1486704]], [[-8.6254981, 41.1488361], [-8.6255047, 41.1487495], [-8.6254837, 41.1486748], [-8.6254153, 41.1486163]], [[-8.6259948, 41.1487065], [-8.626166, 41.1487323]], [[-8.6257924, 41.1486704], [-8.6258057, 41.1486728], [-8.6259948, 41.1487065]], [[-8.6206422, 41.1473629], [-8.6214065, 41.1474913], [-8.6218696, 41.1475823]], [[-8.6244105, 41.1482953], [-8.6243847, 41.1482846]], [[-8.6244105, 41.1482953], [-8.6246802, 41.1484329], [-8.6251009, 41.1485741]], [[-8.6251777, 41.1484764], [-8.624759, 41.1483672], [-8.6246181, 41.1483295], [-8.6244105, 41.1482953]], [[-8.6251009, 41.1485741], [-8.6251296, 41.148591], [-8.6251966, 41.1486163]], [[-8.6251009, 41.1485741], [-8.6251953, 41.1485882], [-8.6253632, 41.1486118], [-8.6254153, 41.1486163]], [[-8.6218696, 41.1475823], [-8.6221503, 41.1476444]], [[-8.6218696, 41.1475823], [-8.6214065, 41.1474913], [-8.6206422, 41.1473629]], [[-8.6221503, 41.1476444], [-8.6226637, 41.1477709]], [[-8.6221503, 41.1476444], [-8.6218696, 41.1475823]], [[-8.626166, 41.1487323], [-8.626591, 41.1487996], [-8.6267087, 41.1488183]], [[-8.6254153, 41.1486163], [-8.6255146, 41.1486248], [-8.6257924, 41.1486704]], [[-8.6254153, 41.1486163], [-8.6253497, 41.1485601], [-8.6251777, 41.1484764]], [[-8.6243847, 41.1482846], [-8.6244105, 41.1482953]], [[-8.6243847, 41.1482846], [-8.6241792, 41.1481991]], [[-8.6251966, 41.1486163], [-8.6252145, 41.1486231], [-8.6253963, 41.1487156], [-8.6254981, 41.1488361]]]}",0
Rua de Clemente Meneres,"{'type': 'MultiLineString', 'coordinates': [[[-8.6203514, 41.1474495], [-8.6204052, 41.1473343], [-8.6204201, 41.1472196]], [[-8.6202036, 41.1476258], [-8.6203102, 41.1475031], [-8.6203514, 41.1474495]], [[-8.6182871, 41.1484675], [-8.6183531, 41.148499], [-8.6184297, 41.1485213], [-8.6191929, 41.1486296]], [[-8.6180951, 41.1480088], [-8.6181363, 41.1480782]], [[-8.6191929, 41.1486296], [-8.619265, 41.1486279], [-8.6193369, 41.1486064], [-8.6194161, 41.1485653], [-8.6194937, 41.148492], [-8.6196183, 41.1483527]], [[-8.6181363, 41.1480782], [-8.6182231, 41.1483935], [-8.6182452, 41.1484285], [-8.6182871, 41.1484675]], [[-8.6196183, 41.1483527], [-8.6200551, 41.1478258], [-8.6201337, 41.1477301]], [[-8.6201337, 41.1477301], [-8.6202036, 41.1476258]], [[-8.6201337, 41.1477301], [-8.6201964, 41.1476945], [-8.620259, 41.147673], [-8.620319, 41.1476688], [-8.6203672, 41.1476752], [-8.6204156, 41.1476911], [-8.6204597, 41.1477141], [-8.6204847, 41.1477391], [-8.6205015, 41.1477684], [-8.6206842, 41.1487092]]]}",0
Rua das Oliveiras,"{'type': 'MultiLineString', 'coordinates': [[[-8.6149639, 41.1491595], [-8.6149312, 41.14934], [-8.614841, 41.1496608], [-8.6148102, 41.1498424], [-8.6148131, 41.1499245]], [[-8.615614, 41.1485895], [-8.6153714, 41.1487427], [-8.6151135, 41.1489304], [-8.6150232, 41.1490299], [-8.6149639, 41.1491595]]]}",0
Praça de Carlos Alberto,"{'type': 'MultiLineString', 'coordinates': [[[-8.615614, 41.1485895], [-8.615598, 41.1486498], [-8.615587, 41.1486798], [-8.6155908, 41.1487059], [-8.6156627, 41.1487981], [-8.6156916, 41.1488194], [-8.6157319, 41.148837], [-8.6157734, 41.1488438], [-8.61588, 41.1488352], [-8.6161302, 41.1488108], [-8.6161508, 41.1488042], [-8.6161695, 41.148794], [-8.6161833, 41.1487774], [-8.6161933, 41.1487613], [-8.6161958, 41.1487349]], [[-8.6160034, 41.1482473], [-8.6159734, 41.1482286], [-8.6159467, 41.1482175], [-8.6159118, 41.1482124], [-8.6158506, 41.1482188], [-8.615793, 41.1482424]], [[-8.6161958, 41.1487349], [-8.6160258, 41.1483049], [-8.6160034, 41.1482473]], [[-8.615793, 41.1482424], [-8.6157632, 41.1483035], [-8.615614, 41.1485895]]]}",0
Rua do Padre Cruz,"{'type': 'MultiLineString', 'coordinates': [[[-8.6240719, 41.1529176], [-8.6242034, 41.1530165], [-8.6245074, 41.1531926]], [[-8.6254321, 41.1537299], [-8.6256707, 41.1538642], [-8.6265452, 41.1543704]], [[-8.6265452, 41.1543704], [-8.6267489, 41.1545072]], [[-8.6245074, 41.1531926], [-8.6254321, 41.1537299]]]}",0
Rua de Camões,"{'type': 'MultiLineString', 'coordinates': [[[-8.6100176, 41.1551969], [-8.6100166, 41.1552481], [-8.6100078, 41.1556754]], [[-8.6100176, 41.1551969], [-8.6100194, 41.1551229], [-8.6100412, 41.1542404]], [[-8.6099838, 41.157254], [-8.609985, 41.1571748], [-8.6100078, 41.1556754]], [[-8.6099838, 41.157254], [-8.6099801, 41.1573149], [-8.6099793, 41.1573284], [-8.6099785, 41.1574804]], [[-8.6099436, 41.1587315], [-8.6099785, 41.1574804]], [[-8.6099436, 41.1587315], [-8.609935, 41.1588011], [-8.6099348, 41.1588299], [-8.6099228, 41.1603176], [-8.6099739, 41.160437]], [[-8.6100395, 41.1522632], [-8.6100261, 41.1531488]], [[-8.6100395, 41.1522632], [-8.6100472, 41.1522113], [-8.6100756, 41.1520363], [-8.610089, 41.1519499]], [[-8.6100261, 41.1531488], [-8.6100395, 41.1522632]], [[-8.6100261, 41.1531488], [-8.6099863, 41.1532025], [-8.6099822, 41.1535029]], [[-8.6100571, 41.1536197], [-8.6100569, 41.1535027]], [[-8.6100569, 41.1535027], [-8.6100552, 41.1531951], [-8.6100261, 41.1531488]], [[-8.6099822, 41.1535029], [-8.609951, 41.1536176]], [[-8.6100412, 41.1542141], [-8.6100412, 41.1542404]], [[-8.6100412, 41.1542141], [-8.6100445, 41.1538915], [-8.6100508, 41.1537472], [-8.6100571, 41.1536197]], [[-8.6099785, 41.1574804], [-8.6099436, 41.1587315]], [[-8.6099785, 41.1574804], [-8.6099793, 41.1573284], [-8.6099801, 41.1573149], [-8.6099838, 41.157254]], [[-8.6100078, 41.1556754], [-8.6100166, 41.1552481], [-8.6100176, 41.1551969]], [[-8.6100078, 41.1556754], [-8.609985, 41.1571748], [-8.6099838, 41.157254]], [[-8.610089, 41.1519499], [-8.6101425, 41.1518487]], [[-8.6099739, 41.160437], [-8.6099228, 41.1603176], [-8.6099348, 41.1588299], [-8.609935, 41.1588011], [-8.6099436, 41.1587315]], [[-8.6100412, 41.1542404], [-8.6100412, 41.1542141]], [[-8.6100412, 41.1542404], [-8.6100194, 41.1551229], [-8.6100176, 41.1551969]]]}",0
Rua de João das Regras,"{'type': 'MultiLineString', 'coordinates': [[[-8.6100176, 41.1551969], [-8.6117242, 41.1552304], [-8.6119105, 41.1552348]], [[-8.6092344, 41.155186], [-8.6076319, 41.155154]], [[-8.6092344, 41.155186], [-8.6098711, 41.1551949], [-8.6100176, 41.1551969]]]}",0
Rua Heróis e Mártires de Angola,"{'type': 'MultiLineString', 'coordinates': [[[-8.6101425, 41.1518487], [-8.6105064, 41.1513742]], [[-8.6108828, 41.150737], [-8.6108667, 41.1506096]], [[-8.6107099, 41.1511088], [-8.6108263, 41.150957], [-8.6108654, 41.1509028], [-8.6108859, 41.1508229], [-8.6108828, 41.150737]], [[-8.6105064, 41.1513742], [-8.6107099, 41.1511088]]]}",0
Rua de Sá da Bandeira,"{'type': 'MultiLineString', 'coordinates': [[[-8.6067378, 41.1509254], [-8.6068677, 41.1506833]], [[-8.6067378, 41.1509254], [-8.6061881, 41.1518636]], [[-8.6086529, 41.1473934], [-8.6086371, 41.14742], [-8.6086005, 41.1474952]], [[-8.6084423, 41.1477749], [-8.6081967, 41.1481676]], [[-8.6084423, 41.1477749], [-8.6086005, 41.1474952]], [[-8.6081345, 41.1482742], [-8.6081967, 41.1481676]], [[-8.6081345, 41.1482742], [-8.6079991, 41.1485024]], [[-8.6102893, 41.1462586], [-8.6097629, 41.1465904]], [[-8.6071805, 41.1501006], [-8.6071279, 41.1501986]], [[-8.6071805, 41.1501006], [-8.6072398, 41.1499838]], [[-8.6081967, 41.1481676], [-8.6081345, 41.1482742]], [[-8.6081967, 41.1481676], [-8.6084423, 41.1477749]], [[-8.6096241, 41.1466801], [-8.6094973, 41.146735], [-8.6093182, 41.146757]], [[-8.610513, 41.1461238], [-8.6103681, 41.1462121]], [[-8.6060507, 41.1520981], [-8.6059983, 41.1521882], [-8.6054044, 41.1532096], [-8.60537, 41.153264]], [[-8.6089463, 41.1468941], [-8.6087196, 41.1472873]], [[-8.6078621, 41.1487614], [-8.6078921, 41.1487047]], [[-8.6078621, 41.1487614], [-8.6078242, 41.1488375]], [[-8.6078242, 41.1488375], [-8.6072398, 41.1499838]], [[-8.6078242, 41.1488375], [-8.6078621, 41.1487614]], [[-8.6086933, 41.147333], [-8.6086529, 41.1473934]], [[-8.6079991, 41.1485024], [-8.6078921, 41.1487047]], [[-8.6079991, 41.1485024], [-8.6081345, 41.1482742]], [[-8.6097629, 41.1465904], [-8.6097198, 41.1466184], [-8.6097002, 41.14663], [-8.6096241, 41.1466801]], [[-8.6061881, 41.1518636], [-8.6061003, 41.1520134], [-8.6060507, 41.1520981]], [[-8.6068677, 41.1506833], [-8.6067378, 41.1509254]], [[-8.6068677, 41.1506833], [-8.6071279, 41.1501986]], [[-8.6093182, 41.146757], [-8.6090744, 41.1467864], [-8.6090354, 41.1467951], [-8.609007, 41.1468128], [-8.6089463, 41.1468941]], [[-8.6103681, 41.1462121], [-8.6102893, 41.1462586]], [[-8.6087196, 41.1472873], [-8.6086933, 41.147333]], [[-8.6072398, 41.1499838], [-8.6071805, 41.1501006]], [[-8.6072398, 41.1499838], [-8.6078242, 41.1488375]], [[-8.6086005, 41.1474952], [-8.6084423, 41.1477749]], [[-8.6086005, 41.1474952], [-8.6086371, 41.14742], [-8.6086529, 41.1473934]], [[-8.6071279, 41.1501986], [-8.6068677, 41.1506833]], [[-8.6071279, 41.1501986], [-8.6071805, 41.1501006]], [[-8.6078921, 41.1487047], [-8.6078621, 41.1487614]], [[-8.6078921, 41.1487047], [-8.6079991, 41.1485024]]]}",2
Rua do Bolhão,"{'type': 'MultiLineString', 'coordinates': [[[-8.6073894, 41.1511073], [-8.6076722, 41.1504141]], [[-8.6077498, 41.1502271], [-8.6077079, 41.1503294]], [[-8.6071817, 41.1516049], [-8.6073894, 41.1511073]], [[-8.6068184, 41.1522933], [-8.6068941, 41.1522579], [-8.6069045, 41.1522366], [-8.6069947, 41.1520311]], [[-8.6069947, 41.1520311], [-8.6071817, 41.1516049]], [[-8.6077079, 41.1503294], [-8.6076722, 41.1504141]], [[-8.6076722, 41.1504141], [-8.6073894, 41.1511073]]]}",0
Rua da Firmeza,"{'type': 'MultiLineString', 'coordinates': [[[-8.6073894, 41.1511073], [-8.6071147, 41.1510261], [-8.6067378, 41.1509254]], [[-8.6053649, 41.1509574], [-8.6057815, 41.1509683], [-8.6062191, 41.1509753]], [[-8.6042501, 41.1509449], [-8.6048091, 41.15095]], [[-8.6022297, 41.1510098], [-8.6023759, 41.1510052], [-8.6036864, 41.1509525]], [[-8.6036864, 41.1509525], [-8.6037649, 41.1509502], [-8.6041726, 41.1509462], [-8.6042501, 41.1509449]], [[-8.6011373, 41.1510477], [-8.6012247, 41.1510462], [-8.6021102, 41.1510164], [-8.6022297, 41.1510098]], [[-8.600131, 41.1510849], [-8.6003165, 41.151072]], [[-8.6003165, 41.151072], [-8.6004777, 41.1510638]], [[-8.6048091, 41.15095], [-8.6053649, 41.1509574]], [[-8.6004777, 41.1510638], [-8.6011373, 41.1510477]], [[-8.6062191, 41.1509753], [-8.606543, 41.1509805], [-8.6065982, 41.1509751], [-8.6066425, 41.1509679], [-8.6066871, 41.1509547], [-8.6067378, 41.1509254]]]}",0
Rua de Fernandes Tomás,"{'type': 'MultiLineString', 'coordinates': [[[-8.6077498, 41.1502271], [-8.6089109, 41.1504849]], [[-8.6089109, 41.1504849], [-8.6095236, 41.1506367]], [[-8.605782, 41.1497835], [-8.6058734, 41.1498051]], [[-8.6041093, 41.1493955], [-8.6042093, 41.1494256], [-8.6045814, 41.1495087]], [[-8.6020829, 41.1489819], [-8.6031168, 41.149187], [-8.6031713, 41.1491982]], [[-8.6031713, 41.1491982], [-8.6040064, 41.1493719], [-8.6041093, 41.1493955]], [[-8.6019049, 41.148952], [-8.6020829, 41.1489819]], [[-8.6005827, 41.1486949], [-8.6009268, 41.1487529]], [[-8.6063779, 41.149924], [-8.6070404, 41.1500698]], [[-8.6099174, 41.1507614], [-8.6099602, 41.1508241], [-8.6099839, 41.1508997]], [[-8.5986566, 41.1483558], [-8.5987452, 41.1483499], [-8.5988153, 41.1483492]], [[-8.5988153, 41.1483492], [-8.5996936, 41.1485109], [-8.5999308, 41.1485584]], [[-8.5985652, 41.1483815], [-8.5986167, 41.148366], [-8.5986566, 41.1483558]], [[-8.6071805, 41.1501006], [-8.6073101, 41.1501294]], [[-8.6095236, 41.1506367], [-8.6096425, 41.1506648]], [[-8.6053983, 41.1496976], [-8.6056921, 41.1497634]], [[-8.6045814, 41.1495087], [-8.6046127, 41.1495157]], [[-8.6046127, 41.1495157], [-8.6046848, 41.1495324]], [[-8.6046848, 41.1495324], [-8.604716, 41.1495396]], [[-8.604716, 41.1495396], [-8.6053983, 41.1496976]], [[-8.6096425, 41.1506648], [-8.6098399, 41.1507114], [-8.6099174, 41.1507614]], [[-8.6061311, 41.1498658], [-8.6063779, 41.149924]], [[-8.6056921, 41.1497634], [-8.605782, 41.1497835]], [[-8.607672, 41.1502098], [-8.6077498, 41.1502271]], [[-8.6073101, 41.1501294], [-8.607672, 41.1502098]], [[-8.6070404, 41.1500698], [-8.6071805, 41.1501006]], [[-8.6009268, 41.1487529], [-8.6016977, 41.148914], [-8.6019049, 41.148952]], [[-8.6058734, 41.1498051], [-8.6061311, 41.1498658]], [[-8.5999308, 41.1485584], [-8.6004745, 41.1486761]], [[-8.6004745, 41.1486761], [-8.6005827, 41.1486949]]]}",0
Rua do Bonjardim,"{'type': 'MultiLineString', 'coordinates': [[[-8.6089109, 41.1504849], [-8.6093946, 41.1501979], [-8.6094208, 41.1501627]], [[-8.6094208, 41.1501627], [-8.6094343, 41.1501003]], [[-8.6052113, 41.1605885], [-8.6052774, 41.1605106], [-8.6057461, 41.1597915], [-8.6060924, 41.1592507], [-8.6061414, 41.1591748]], [[-8.6076319, 41.155154], [-8.607644, 41.1549309], [-8.6076672, 41.1547775], [-8.6076756, 41.154624], [-8.607695, 41.1545187], [-8.6077204, 41.1543235], [-8.607752, 41.1541229], [-8.6077617, 41.1540216]], [[-8.6076504, 41.1554359], [-8.6076319, 41.155154]], [[-8.6076897, 41.1567979], [-8.6077169, 41.1563275], [-8.607678, 41.155668]], [[-8.6071936, 41.157594], [-8.6066794, 41.1583675]], [[-8.6071936, 41.157594], [-8.6076718, 41.1568466], [-8.6076897, 41.1567979]], [[-8.6066794, 41.1583675], [-8.6061414, 41.1591748]], [[-8.6080057, 41.1533826], [-8.6080073, 41.1533611], [-8.6081011, 41.1527166], [-8.6081468, 41.1526881]], [[-8.6081468, 41.1526881], [-8.6081011, 41.1527166], [-8.6080073, 41.1533611], [-8.6080057, 41.1533826]], [[-8.6081468, 41.1526881], [-8.6081136, 41.1526492], [-8.6080742, 41.1526031]], [[-8.6077617, 41.1540216], [-8.6078132, 41.1538625], [-8.6079019, 41.1536613], [-8.6079339, 41.1535881]], [[-8.607678, 41.155668], [-8.6076504, 41.1554359]], [[-8.6094872, 41.1491375], [-8.6094836, 41.1491137], [-8.6094784, 41.1490791], [-8.6094279, 41.1487412]], [[-8.6094279, 41.1487412], [-8.609408, 41.1482542], [-8.6094084, 41.1482201]], [[-8.6094279, 41.1487412], [-8.6094784, 41.1490791], [-8.6094836, 41.1491137], [-8.6094872, 41.1491375]], [[-8.6095185, 41.1494714], [-8.6095168, 41.1493758], [-8.6094999, 41.1492167], [-8.6094974, 41.1492013], [-8.6094912, 41.1491623], [-8.6094872, 41.1491375]], [[-8.6080742, 41.1526031], [-8.6081001, 41.1525941], [-8.608122, 41.1525765], [-8.6081424, 41.1525237], [-8.6081963, 41.1521882], [-8.608223, 41.1520738], [-8.6084743, 41.1511635], [-8.6085106, 41.1510886]], [[-8.6080742, 41.1526031], [-8.6081136, 41.1526492], [-8.6081468, 41.1526881]], [[-8.6069045, 41.1523114], [-8.6080224, 41.1525979], [-8.6080742, 41.1526031]], [[-8.6094084, 41.1482201], [-8.609408, 41.1482542], [-8.6094279, 41.1487412]], [[-8.6094084, 41.1482201], [-8.6094053, 41.1481149], [-8.6094127, 41.1478127], [-8.609414, 41.1477895]], [[-8.6094343, 41.1501003], [-8.6094397, 41.1500752]], [[-8.6085106, 41.1510886], [-8.6085334, 41.1510416], [-8.60882, 41.150619]], [[-8.60882, 41.150619], [-8.6089109, 41.1504849]], [[-8.6094397, 41.1500752], [-8.6094945, 41.1498231], [-8.6095168, 41.1496437], [-8.6095185, 41.1494714]], [[-8.6094253, 41.1475558], [-8.6094261, 41.1475792], [-8.6094252, 41.1475926], [-8.609414, 41.1477895]], [[-8.6094253, 41.1475558], [-8.6094228, 41.1475247], [-8.609416, 41.1474633], [-8.6094255, 41.147438], [-8.6095691, 41.1470327], [-8.6096121, 41.1468909], [-8.609671, 41.1467393], [-8.6096818, 41.1466883]], [[-8.6096818, 41.1466883], [-8.609671, 41.1467393], [-8.6096121, 41.1468909], [-8.6095691, 41.1470327], [-8.6094255, 41.147438], [-8.609416, 41.1474633], [-8.6094228, 41.1475247], [-8.6094253, 41.1475558]], [[-8.609414, 41.1477895], [-8.6094252, 41.1475926], [-8.6094261, 41.1475792], [-8.6094253, 41.1475558]], [[-8.609414, 41.1477895], [-8.6094127, 41.1478127], [-8.6094053, 41.1481149], [-8.6094084, 41.1482201]]]}",2
