id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
618612731390584778,Cozy Flat in Foz by LovelyStay,457242825,Diniz,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16008,-8.68093,Entire home/apt,44,2,12,2022-11-18,1.86,1,201,12,125354/AL
618651783060564250,Oporto City View - Trindade Skyline,51447621,Cityview,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1519,-8.60935,Entire home/apt,63,1,10,2022-10-27,1.38,27,298,10,125200/AL
613521962431000591,The Look Apartments 1,334674180,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15537,-8.6188,Entire home/apt,89,3,8,2022-10-31,1.13,2,266,8,126012/AL
618663925004810467,GuestReady - The 206 Muses,456735870,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15634,-8.60952,Entire home/apt,42,1,38,2022-12-06,5.04,1,263,38,103062/AL
613543784855376823,Pleasant Studio Santa Catarina,456108496,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14691,-8.60594,Entire home/apt,52,2,25,2022-11-13,3.49,1,362,25,125942/AL
618673748887043352,casa primavera,184089964,Luciana,VILA NOVA DE GAIA,Vilar de Andorinho,41.09825,-8.58183,Entire home/apt,34,2,31,2022-12-06,4.23,1,361,31,5929/AL
618719386388207806,Quiet 2BR Flat w/ Balcony by LovelyStay,457277625,Ilídio,VILA NOVA DE GAIA,Oliveira do Douro,41.12492,-8.5938,Entire home/apt,83,2,16,2022-11-04,2.16,2,0,16,45331/AL
623063054249585842,Beautiful Bright Flat w/ Netflix by Host Wise,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14693,-8.60499,Entire home/apt,79,1,17,2022-11-05,2.55,190,334,17,48658/AL
613559534755511768,Central Superb Flat w/ AC & Balcony by LovelyStay,456111798,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14985,-8.60824,Entire home/apt,61,2,27,2022-11-26,3.60,1,246,27,122126/AL
623078964358089409,Spacious Studio w/ Balcony & AC by LovelyStay,458234373,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15049,-8.61369,Entire home/apt,35,2,21,2022-11-18,3.00,1,199,21,121674/AL
623164824947764711,"FIVE HOUSE 20, CASA COMPLETA E SUPER CENTRAL",450032947,Renata,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14544,-8.60365,Entire home/apt,41,1,8,2022-10-01,1.48,5,337,8,123633/AL
618730895530909031,Sweet Porto downtown Loft with balcony,54459361,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15057,-8.61175,Entire home/apt,36,2,20,2022-11-26,3.17,1,351,20,122506/AL
618739203001404249,Spacious 2BR Flat in Gaia by LovelyStay,457277625,Ilídio,VILA NOVA DE GAIA,Oliveira do Douro,41.12308,-8.59226,Entire home/apt,37,2,14,2022-11-25,2.01,2,249,14,45340/AL
618898816544924681,Oporto Blue Love with Patio,62657931,Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.159805,-8.611551,Entire home/apt,77,3,11,2022-12-10,1.76,2,178,11,123082/AL
613607088136239472,Colorful Central Flat w/ Balcony | River View,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1348,-8.60889,Entire home/apt,111,1,15,2022-10-28,1.95,190,365,15,131946/AL
623191494684270424,Cosy Room beach&city Matosinhos/Porto,17525268,Alex,MATOSINHOS,Matosinhos e Leça da Palmeira,41.179918,-8.6889518,Private room,70,2,0,,,1,76,0,Exempt
613641764821476785,*NEW* Dom João Premium Apartment by DA'HOME,456137188,Dahome,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15079,-8.60282,Entire home/apt,75,2,22,2022-11-18,2.93,1,345,22,126065/AL
623658957191756028,OportoCityView : Penthouse Trindade,51447621,Cityview,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15052,-8.61286,Entire home/apt,54,1,17,2022-11-27,2.48,27,350,17,125786/AL
623663507246542459,OportoCityView- Trindade Luxury Q,51447621,Cityview,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15093,-8.61302,Entire home/apt,58,1,9,2022-09-12,1.41,27,353,9,125783/AL
619271721347765468,GuestReady - True Confessions,456738326,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1615,-8.62409,Entire home/apt,36,1,25,2022-11-19,3.41,1,278,25,13579/AL
619348430909459269,Feel Porto Matosinhos Ocean Flat Iv,2228036,Rui,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18144,-8.69145,Entire home/apt,121,1,6,2022-12-10,0.87,86,313,6,127655/AL
619348444423998553,Feel Porto Matosinhos Ocean Flat Iii,2228036,Rui,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1802,-8.69298,Entire home/apt,121,1,12,2022-12-04,1.75,86,350,12,127651/AL
619348455052539587,Feel Porto Matosinhos Ocean Flat I,2228036,Rui,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18071,-8.69125,Entire home/apt,111,1,7,2022-11-19,1.15,86,312,7,127644/AL
619348466694592272,Feel Porto Matosinhos Ocean Flat Ii,2228036,Rui,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1819,-8.69263,Entire home/apt,113,1,11,2022-11-06,1.56,86,328,11,127648/AL
619348479112214706,Feel Porto Matosinhos Ocean Flat V,2228036,Rui,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17988,-8.69139,Entire home/apt,241,1,14,2022-11-03,1.96,86,337,14,127662/AL
613649943811282988,Apartamento vista azul,442929970,Michaela,VILA DO CONDE,Vila Chã,41.29691,-8.734,Entire home/apt,70,3,19,2022-12-11,2.73,1,335,19,124935/AL
619369259370666274,Cosy Marquês Flat - With AC!,130805492,Marta,PORTO,Bonfim,41.159809,-8.602102,Entire home/apt,49,2,25,2022-12-11,3.52,45,352,25,114064/AL
623784317996413864,"City Luxury Apartment, Downtown Porto near Metro",457393071,Sara,PORTO,Bonfim,41.16202,-8.60268,Entire home/apt,52,1,12,2022-10-22,1.73,2,156,12,126946/AL
613711929408659974,PauseHome_ Balcony apartment two,139065730,Gil,PORTO,Bonfim,41.15007,-8.59343,Entire home/apt,38,32,2,2022-09-23,0.48,2,291,2,Exempt
619395317970569999,COCOON ALMADA,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14957,-8.61277,Entire home/apt,71,2,36,2022-12-12,4.84,59,362,36,131697/AL
613827198922671661,The downtown charming apartments - o,146581775,Flats4Rent,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14378,-8.60148,Entire home/apt,150,3,0,,,23,360,0,127866/Al
623784467380583491,"Urban Luxury Apartment, Downtown Porto near Metro",457393071,Sara,PORTO,Paranhos,41.16324,-8.60328,Entire home/apt,52,1,16,2022-11-24,2.21,2,166,16,126942/AL
613832884426595910,The Downtown Charming Apartments - V,146581775,Flats4Rent,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14477,-8.60169,Entire home/apt,150,3,0,,,23,359,0,127858/AL
619431026861793163,GuestReady - Poet's Modern Retreat,457438713,Jonathan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15974,-8.60926,Entire home/apt,71,1,37,2022-12-04,4.96,1,289,37,125789/AL
613832909654403145,The downtown charming apartments - h,146581775,Flats4Rent,PORTO,Bonfim,41.14523,-8.60036,Entire home/apt,150,3,0,,,23,178,0,126784/AL
613832930959617053,The downtown charming apartments - n,146581775,Flats4Rent,PORTO,Bonfim,41.14472,-8.60024,Entire home/apt,150,3,0,,,23,356,0,126788/AL
614170394284307749,Charming Welcoming Flat | Centrally Located,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15048,-8.61347,Entire home/apt,52,1,9,2022-11-02,1.18,190,337,9,62748/AL
619475155901287210,Trindade Downtown Apartments by Porto City Hosts,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150349,-8.609277,Entire home/apt,51,2,19,2022-11-26,2.81,59,356,19,126677/AL
619504380452793599,"""COTTON HOUSE - Ponte D. Luís"" Downtown studio",24860207,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14332,-8.61493,Entire home/apt,56,2,36,2022-11-09,5.02,7,65,36,124798/AL
623862013286837460,Moradia agradável no campo,458431118,Elita,AROUCA,Canelas e Espiunca,41.00468458924584,-8.218092950262447,Entire home/apt,80,2,6,2022-10-23,1.34,1,292,6,127190/AL
614182069381523078,Precious Comfortble Flat | Centrally Located,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15017,-8.61249,Entire home/apt,64,1,10,2022-10-19,1.41,190,339,10,62750/AL
623909482949375609,Quarto Privado no Porto,458023920,Edson E Michelle,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150539,-8.60228,Private room,37,2,34,2022-11-04,4.81,2,0,34,100364/AL
623938783189921127,Cozy Bright Rustic Flat | City Center,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15166,-8.61917,Entire home/apt,63,1,4,2022-07-28,0.56,190,291,4,84292/AL
619522426623327714,FIVE HOUSE 16,450032947,Renata,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14642,-8.60476,Entire home/apt,33,1,13,2022-11-11,1.97,5,333,13,123640/AL
619592994645415334,FIVE HOUSE 18,450032947,Renata,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14618,-8.60475,Entire home/apt,32,1,12,2022-10-17,1.90,5,314,12,123633/AL
614204543732386982,2T - Cozy Apartment in Boavista by LovelyStay,456259263,Vitor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15637,-8.61657,Entire home/apt,30,2,23,2022-11-19,3.05,1,221,23,124723/AL
619644045587287656,☼ Windmill House ☼,222076995,Diogo,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",40.97136,-8.43846,Entire home/apt,163,2,2,2022-08-20,0.44,2,364,2,124109/AL
623938793657743493,Nicely Charming Flat w/ Balcony | Bolhão,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1501,-8.60812,Entire home/apt,50,1,5,2022-12-01,0.77,190,275,5,120221/AL
614227508194214359,3rd Floor Comfortable Central 2 Bedrooms Apartment,452519803,,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14253,-8.6162,Entire home/apt,55,1,6,2022-08-25,0.79,3,0,6,62973/AL
623989883294045436,Beija Flor 1 single room Varanda,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16373,-8.62336,Private room,24,3,7,2022-11-05,1.00,28,74,7,112746/AL
624301763314337639,On Old Town with Metro to airport and Trainstation,107777307,Lola & Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14483,-8.61265,Entire home/apt,72,3,1,2022-07-12,0.19,2,0,1,124462/AL
614309377342897066,Lovely and clean  room with private bathroom 😍,184277588,Jose,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1658,-8.62431,Private room,37,1,29,2022-12-16,6.30,2,80,29,130632/AL
619961107134641785,Elegant Design Flat | Ace Location,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.157337,-8.60849,Entire home/apt,57,1,6,2022-11-11,0.86,190,302,6,122733/AL
614355529637231660,Inn Oporto República Rooftop,75279449,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.155514,-8.615574,Entire home/apt,108,2,45,2022-12-10,5.87,6,146,45,123178/AL
614365072183335431,Cosy flat near Douro River and Metro,23233059,Oana,VILA NOVA DE GAIA,Oliveira do Douro,41.13517,-8.59977,Entire home/apt,35,2,43,2022-11-20,5.97,1,5,43,Exempt
624323198572781878,Casa dos Girassois,334226908,Liliana,OLIVEIRA DE AZEMÉIS,Macieira de Sarnes,40.91093,-8.45685,Entire home/apt,42,1,8,2022-12-14,1.15,1,201,8,Exempt
614387421101593147,Sweet Memories | Porto Downtown's Studio Loft,456315621,Matthias,PORTO,Bonfim,41.14554,-8.60103,Entire home/apt,52,3,9,2022-11-09,1.73,1,362,9,129154/AL
624340411825449994,"Póvoa, Praia e Cidade",32189241,Rui,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38013,-8.76512,Entire home/apt,79,3,6,2022-09-23,1.05,3,0,6,126706/AL
614405043981554241,The downtown charming apartments - terrace -k,146581775,Flats4Rent,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1438,-8.6017,Entire home/apt,150,3,0,,,23,360,0,128030/AL
620003199063678085,Sun&Sea Luxury Apartment,71810730,Sónia,VILA NOVA DE GAIA,Canidelo,41.111992,-8.661135,Entire home/apt,90,2,17,2022-10-31,2.41,11,301,17,126286/AL
614415564964327160,The downtown charming apartments - c,146581775,Flats4Rent,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14496,-8.60233,Entire home/apt,157,3,0,,,23,349,0,127863/al
620095019628333657,Liiiving in Porto - City Delight Apartment Q,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15667,-8.60726,Entire home/apt,148,2,14,2022-11-27,1.89,113,301,14,124248/AL
624539044036958826,GuestReady - Somebody's Story - A,458397010,Matthew,PORTO,Bonfim,41.15048,-8.60202,Entire home/apt,107,2,32,2022-12-04,4.44,1,286,32,122014/AL
624542992660603786,Feel Corporate Housing Campanhã 06,2228036,Rui,PORTO,Campanhã,41.1505,-8.58844,Entire home/apt,97,1,1,2022-08-18,0.25,86,361,1,123183/AL
624543003123216687,Feel Corporate Housing Campanhã 07,2228036,Rui,PORTO,Bonfim,41.14898,-8.58938,Entire home/apt,100,1,0,,,86,365,0,123190/AL
624543013799393395,Feel Corporate Housing Campanhã 08,2228036,Rui,PORTO,Bonfim,41.14976,-8.5898,Entire home/apt,97,1,0,,,86,353,0,123194/AL
624543023416371717,Feel Corporate Housing Campanhã 09,2228036,Rui,PORTO,Bonfim,41.14843,-8.58964,Entire home/apt,95,1,1,2022-10-27,0.59,86,362,1,123197/AL
624543032273858788,Feel Corporate Housing Campanhã 10,2228036,Rui,PORTO,Bonfim,41.14968,-8.5897,Entire home/apt,109,1,0,,,86,357,0,125254/AL
614445411938038850,Cordoaria Delight Room @ Alma Guest House,455201934,Dário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146568,-8.61658,Private room,66,2,7,2022-12-02,0.95,5,150,7,121637/AL
624547381434051638,Bahia's Apartment,101413937,Graça,PORTO,Bonfim,41.148724,-8.601531,Entire home/apt,50,2,24,2022-11-01,3.69,1,365,24,56982/AL
620100820008144033,Dragon Stadium Studio w/ Balcony by LovelyStay,457582876,Vitor,PORTO,Campanhã,41.16556,-8.58369,Entire home/apt,32,2,3,2022-08-15,0.47,1,243,3,107497/AL
620158353491660308,Liiiving in Porto - City Delight Apartment C,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15815,-8.60712,Entire home/apt,105,2,7,2022-09-11,0.97,113,253,7,124312/AL
620185510752742671,Beautiful apartment with terrace in Bolhão,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15105,-8.60605,Entire home/apt,36,1,27,2022-11-11,3.62,27,361,27,133756/AL
614446547992940254,Carmo Delight Room @ Alma Guest House,455201934,Dário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14749,-8.61766,Private room,69,2,6,2022-10-11,0.81,5,150,6,121637/AL
614446880220630487,Virtudes Delight Room @ Alma Guest House,455201934,Dário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14572,-8.61762,Private room,70,2,4,2022-10-10,0.54,5,150,4,121637/AL
614824077329257793,Stylish Flat w/ Balcony in emblematic neighborhood,53972440,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14891,-8.62104,Entire home/apt,55,3,14,2022-11-09,2.25,3,249,14,58047/AL
620212615078442181,Luxurious Designed Flat w/ Jacuzzi & Terrace,287349056,Host,PORTO,Lordelo do Ouro e Massarelos,41.148,-8.62345,Entire home/apt,71,1,10,2022-11-06,1.46,12,364,10,115110/AL
624690726184993295,Seaside Cozy 3 Bedroom Apartment in Matosinhos,5691663,Alexandra Pedro And Team,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17757,-8.68694,Entire home/apt,90,2,16,2022-12-06,2.27,9,350,16,126638/AL
614939356195712198,Quarto acolhedor fácil acesso ao Porto,417689692,Hellen,SÃO JOÃO DA MADEIRA,São João da Madeira,40.895527,-8.504768,Private room,39,2,3,2022-08-20,0.69,1,365,3,Exempt
624716579765719261,Boavista Blue Studio by DA'HOME,458643836,Dahome,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1565,-8.61656,Entire home/apt,55,2,13,2022-11-26,1.88,1,361,13,101534/AL
620372317434017990,Wonderful apartment next to Bolhão,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15032,-8.6049,Entire home/apt,41,1,18,2022-11-08,2.52,27,365,18,23483/AL
620376142671589633,Bucolic and elegant townhouse near Oporto,88204895,Tomas,SANTA MARIA DA FEIRA,Milheirós de Poiares,40.92019,-8.48006,Entire home/apt,584,1,0,,,26,173,0,124108/AL
620378394233211136,Bright apartment with private terrace in Bolhão,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15048,-8.60545,Entire home/apt,74,1,19,2022-10-08,2.63,27,365,19,128368/AL
614946801715735546,"SINTA-SE EM CASA!
PERTO DA PRAIA!
SEJA BEM VINDO!",347037279,Marilena,MATOSINHOS,Matosinhos e Leça da Palmeira,41.176125,-8.683477,Private room,44,1,10,2022-09-25,1.79,1,41,10,Exempt
620382897436385611,Sunny apartment overlooking Bolhao,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14974,-8.60708,Entire home/apt,75,1,22,2022-10-23,3.01,27,365,22,128368/AL
620407221789102141,Apartamento5. Varanda Centro do Porto,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150517,-8.605608,Entire home/apt,50,5,5,2022-08-22,0.80,28,58,5,93125/AL
624998384711328849,Charming Loft ✩ Cais de Gaia ✩ Port Wine Cellars,458699564,Teresa,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13349,-8.61233,Entire home/apt,46,2,10,2022-11-01,1.85,2,172,10,127613/AL
625011602552758116,Bright Attic: Best Location & Views @ Hist. Center,141336495,Omar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14383979999999,-8.6140408,Entire home/apt,56,2,16,2022-12-10,4.29,1,350,16,130493/AL
615008419859202647,River room,418997153,Nizar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145786,-8.62076,Private room,71,1,0,,,7,276,0,26855/AL
620436720488630841,Downtown Design With Balcony,452918929,V.U.L,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15086,-8.62234,Entire home/apt,115,1,23,2022-12-06,3.54,56,349,23,124466/AL
615010080200495202,Garden room,418997153,Nizar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145786,-8.62076,Private room,74,1,0,,,7,271,0,26855/al
615012375179122648,Apartment room,418997153,Nizar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145786,-8.62076,Private room,74,2,0,,,7,263,0,26855/AL
620669876338056908,Porto Cityhall Terrace View,443862839,Porto Class,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14952,-8.60802,Entire home/apt,50,3,39,2022-12-09,5.76,3,174,39,123395/AL
615017294750549097,Junior room,418997153,Nizar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14515,-8.62183,Private room,67,1,0,,,7,266,0,26855/AL
620695694606010768,Porto Tranquilo Cozy Apartment,457713631,Porto Class,PORTO,Bonfim,41.14771,-8.60112,Entire home/apt,40,2,33,2022-12-08,4.74,1,177,33,125559/AL
620702705506286481,THE TWIN Apartments II,457714850,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14289,-8.60619,Entire home/apt,85,3,3,2022-11-16,0.67,2,5,3,121635/AL
625069844306187693,NEW!!! Flores Rooftop Studio,458713135,Alina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14498,-8.61349,Entire home/apt,96,2,12,2022-10-30,1.77,2,365,12,126658/AL
625069886199279456,NEW!!! Flores Quiet Patio,458713135,Alina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14345,-8.61415,Entire home/apt,102,2,15,2022-10-09,2.13,2,365,15,126662/AL
625118810533089139,FLH Gaia Wine Cellars Flat,3953109,Feels Like Home,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13711,-8.61819,Entire home/apt,95,1,7,2022-10-14,0.98,85,338,7,107090/AL
625166095516433651,CLUBE Charming Apartments Ribeira - DLX 2,419998595,CLUBE Charming Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14266,-8.61315,Entire home/apt,92,2,6,2022-11-03,1.08,21,353,6,129980/AL
620765869886652191,Almada 516 - Downtown Studio w/ Balcony by LovelyStay,457726130,Reuven,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15257,-8.61262,Entire home/apt,32,2,18,2022-12-01,2.60,1,11,18,125466/AL
615363332075544440,S. Bento Apart Iv (i),37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14515,-8.60976,Entire home/apt,118,1,3,2022-11-21,0.43,34,336,3,114062/AL
620786297259950381,Alegria by OX - T1 T - Free Parking,1630185,Ox,PORTO,Bonfim,41.15613,-8.60219,Entire home/apt,70,2,6,2022-09-26,0.98,15,360,6,38649/AL
620828651337246433,GuestReady - Casinha Citrus,457249875,Diana,PORTO,Bonfim,41.14692,-8.59503,Entire home/apt,50,2,16,2022-08-19,2.31,1,300,16,124396/AL
625177224163874939,Rustic Bright Flat w/ Netflix | City Centre,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1514,-8.62002,Entire home/apt,78,1,6,2022-10-31,0.87,190,260,6,84388/AL
625177236852297266,Cozy Quiet Flat | Trindade Station,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15158,-8.60715,Entire home/apt,41,1,6,2022-11-05,1.54,190,302,6,97516/AL
625177248960600188,Lovely & Cozy House | Prime Location,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13653,-8.61967,Entire home/apt,69,1,6,2022-08-13,1.02,190,359,6,102519/AL
615623827754407387,GuestReady - Millenium Strings,456591664,Ines,PORTO,Bonfim,41.14968,-8.59102,Entire home/apt,39,1,43,2022-12-04,6.52,1,274,43,55201/al
625185130536223557,Good Morning Torrinha,458740865,Matilde,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.152939,-8.622307,Entire home/apt,53,2,17,2022-11-19,2.49,1,177,17,126767/AL
625212220619145820,Mouzinho Luxury 3BR Flat l 5 min Walk to Ribeira,458744479,Paul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14441,-8.61254,Entire home/apt,140,2,28,2022-12-02,4.10,1,180,28,126421/AL
620846137748532410,OHH - Padre António Vieira Flat - Train Station,457746191,Rita,PORTO,Bonfim,41.14806,-8.58964,Entire home/apt,85,1,4,2022-10-11,0.56,1,362,4,125063/AL
620881691026005003,Casa Terra - 8 pax - Riverview Terrace and Pool,457755650,Casas,PORTO,Campanhã,41.14632,-8.58678,Entire home/apt,218,3,3,2022-09-25,0.57,3,340,3,57197/AL
620913731917813674,Bright Bolhão Porto Apartment,194120215,Cátia E Hélvio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.149227,-8.606613,Entire home/apt,125,2,21,2022-10-24,3.23,2,358,21,31237/AL
625935935262250318,Liiiving in Porto - City Delight Studio II,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1562,-8.60914,Entire home/apt,68,2,1,2022-05-23,0.14,113,330,1,122468/AL
625992892114848440,GuestReady - San Sebastian Studio 1,235438978,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14386,-8.61165,Entire home/apt,42,1,42,2022-11-17,6.12,3,300,42,12345/AL
625383992320615587,Private sailing boat in heart of the city,458772659,Susana,VILA NOVA DE GAIA,Canidelo,41.13982,-8.65012,Private room,200,1,0,,,1,365,0,Exempt
625781990650968100,Summery Refreshing Flat | Seaside,12730028,Host Wise,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18107,-8.6924,Entire home/apt,118,1,4,2022-10-01,0.95,190,0,4,78309/AL
625993327968220611,Prime Gorgeous Flats | Heart of the City,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15087,-8.6124,Entire home/apt,139,2,2,2022-08-22,0.46,190,316,2,23069/AL
625993512014280132,Porto Design Apartment Vi by Homing,261736034,Homing Porto,PORTO,Bonfim,41.14204,-8.59808,Entire home/apt,58,1,10,2022-10-23,1.49,44,354,10,119123/AL
626234845016323148,Courtyard Oporto Design Apartment K With Terrace,452918929,V.U.L,PORTO,Campanhã,41.14844,-8.5855,Entire home/apt,79,1,10,2022-12-08,1.44,56,361,10,126744/AL
626264796551471460,COURTYARD OPORTO DESIGN APARTMENT L WITH TERRACE,452918929,V.U.L,PORTO,Campanhã,41.14983,-8.58738,Entire home/apt,79,1,10,2022-08-21,1.52,56,361,10,126722/AL
621373460094145887,A Window to Porto Premium Apartment Porto Downtown,417868435,Jerónimo,PORTO,Bonfim,41.15014,-8.59939,Entire home/apt,44,3,12,2022-12-02,1.82,1,312,12,122241/AL
626460247202761951,TinyHouse Porto,32244693,Diogo,VILA DO CONDE,"Bagunte, Ferreiró, Outeiro Maior e Parada",41.34946,-8.66514,Entire home/apt,150,3,0,,,5,365,0,Exempt
