,OBJECTID,BGRI2021,DT21,DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,NUTS1,NUTS2,NUTS3,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ,N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_1_OU_2_PISOS,N_EDIFICIOS_3_OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1945,N_EDIFICIOS_CONSTR_1946_1980,N_EDIFICIOS_CONSTR_1981_2000,N_EDIFICIOS_CONSTR_2001_2010,N_EDIFICIOS_CONSTR_2011_2021,N_EDIFICIOS_COM_NECESSIDADES_REPARACAO,N_ALOJAMENTOS_TOTAL,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASS_RHABITUAL,N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA,N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS,N_RHABITUAL_COM_ESTACIONAMENTO,N_RHABITUAL_PROP_OCUP,N_RHABITUAL_ARRENDADOS,N_AGREGADOS_DOMESTICOS_PRIVADOS,N_ADP_1_OU_2_PESSOAS,N_ADP_3_OU_MAIS_PESSOAS,N_NUCLEOS_FAMILIARES,N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25,N_INDIVIDUOS,N_INDIVIDUOS_H,N_INDIVIDUOS_M,N_INDIVIDUOS_0_14,N_INDIVIDUOS_15_24,N_INDIVIDUOS_25_64,N_INDIVIDUOS_65_OU_MAIS,SHAPE_Length,SHAPE_Area,geometry,ALs,pressao,Freguesia
24,234,13121103010,13,1312,131211,131211030,030,10,03010,13121103010,1,11,11A,9.0,2.0,7.0,9.0,2.0,7.0,1.0,0.0,8.0,0.0,0.0,9.0,58.0,58.0,56.0,2.0,0.0,0.0,37.0,19.0,56.0,24.0,32.0,44.0,14.0,153.0,69.0,84.0,13.0,16.0,57.0,67.0,531.974408987626,11374.3213498504,"MULTIPOLYGON (((-8.637450900199969 41.169793002521395, -8.63826736214692 41.16933604702872, -8.63828409442922 41.16929923690594, -8.638270296981776 41.16923891713085, -8.638244235901912 41.16916282243763, -8.638179887949567 41.16895631223293, -8.638128203542351 41.16884554796387, -8.638086697798231 41.168761299998906, -8.638073524281667 41.16867977317625, -8.638083349495924 41.16865127823815, -8.638110679924022 41.168615106000274, -8.638158132129353 41.16858644427607, -8.638461787904802 41.16847984374404, -8.638534583035105 41.16846362720066, -8.63859777243353 41.16844954987492, -8.638636837046587 41.168551005732326, -8.638721935994779 41.168772010709446, -8.63881684683524 41.169013888677895, -8.638835401073791 41.16904825685349, -8.638923179599537 41.16912510599148, -8.639165685350052 41.16932771495962, -8.638950918591071 41.16948541100891, -8.638751553721862 41.169631801647185, -8.638645732043956 41.1697061997463, -8.638115706361448 41.170078845609176, -8.6378691970413 41.170225082132546, -8.637450900199969 41.169793002521395)))",0.0,0.0,Ramalde
25,235,13121600301,13,1312,131216,131216003,003,01,00301,13121600301,1,11,11A,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,24.0,22.0,2.0,11.0,21.0,17.0,4.0,22.0,16.0,6.0,15.0,6.0,47.0,26.0,21.0,5.0,5.0,20.0,17.0,215.422126130736,2227.63959511469,"MULTIPOLYGON (((-8.664361895521045 41.170095582577645, -8.664326229058965 41.17009382105583, -8.66426674560825 41.17009088174132, -8.664236039492414 41.170089366545646, -8.66427681605466 41.16948552817906, -8.66432531505924 41.16946520777309, -8.664402104007992 41.16943484220259, -8.66449249230034 41.16939911029798, -8.66463549842377 41.169342579559924, -8.664584248510263 41.17010655594032, -8.664361895521045 41.170095582577645)))",0.0,0.0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
26,236,13121600302,13,1312,131216,131216003,003,02,00302,13121600302,1,11,11A,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,40.0,40.0,38.0,2.0,18.0,37.0,28.0,6.0,38.0,20.0,18.0,23.0,14.0,89.0,38.0,51.0,15.0,7.0,51.0,16.0,247.70187155941,2720.23081858083,"MULTIPOLYGON (((-8.664871793949704 41.17012073869446, -8.664805540625217 41.17011747974491, -8.664705801100903 41.170112557341454, -8.664584248510263 41.17010655594032, -8.66463549842377 41.169342579559924, -8.664681702084382 41.169324312675776, -8.664996407742677 41.16922028354805, -8.66492984689845 41.17012360326262, -8.664871793949704 41.17012073869446)))",0.0,0.0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
27,237,13121600303,13,1312,131216,131216003,003,03,00303,13121600303,1,11,11A,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,44.0,44.0,43.0,1.0,28.0,43.0,36.0,3.0,43.0,24.0,19.0,27.0,16.0,96.0,49.0,47.0,10.0,12.0,57.0,17.0,273.805295599078,3213.50823850271,"MULTIPOLYGON (((-8.665076415645695 41.17013008304745, -8.66499415842049 41.170126781064475, -8.66492984689845 41.17012360326262, -8.664996407742677 41.16922028354805, -8.665051108891136 41.169202202383005, -8.665066891282219 41.16919698802792, -8.665147048017298 41.16918971959006, -8.665236717582756 41.16918159675941, -8.665339857747725 41.16918592671573, -8.665335597713494 41.16927486043798, -8.665318319375274 41.17004807976649, -8.665351970564897 41.17008205783358, -8.665365877593048 41.1701027656266, -8.66536374913112 41.170141609278545, -8.665076415645695 41.17013008304745)))",0.0,0.0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
28,238,13121000603,13,1312,131210,131210006,006,03,00603,13121000603,1,11,11A,8.0,8.0,0.0,8.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,5.0,8.0,8.0,7.0,1.0,1.0,1.0,4.0,2.0,7.0,3.0,4.0,4.0,4.0,16.0,7.0,9.0,3.0,2.0,9.0,2.0,146.755345798027,1331.40927493181,"MULTIPOLYGON (((-8.598287123732256 41.17044072768336, -8.598322430335093 41.1700776620158, -8.598713932207785 41.170099227507365, -8.598676540683467 41.170463734306935, -8.598287123732256 41.17044072768336)))",0.0,0.0,Paranhos
29,239,13121103204,13,1312,131211,131211032,032,04,03204,13121103204,1,11,11A,4.0,2.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,29.0,29.0,23.0,6.0,10.0,13.0,15.0,7.0,23.0,19.0,4.0,13.0,4.0,45.0,15.0,30.0,6.0,1.0,25.0,13.0,520.783597334587,10784.3134038817,"MULTIPOLYGON (((-8.631299405598618 41.17032507667512, -8.631248945698395 41.17026745475132, -8.631192207118401 41.17015648413082, -8.631138294063627 41.170029933688376, -8.631119789219332 41.16996870596452, -8.63114624155145 41.169956048565986, -8.63116380351292 41.16994485228786, -8.631181090996423 41.169895840836766, -8.631192276746736 41.169820158850335, -8.63119002420775 41.16976031955383, -8.631096392523013 41.16953588824812, -8.630959190931401 41.169272829347406, -8.630587896537413 41.168446678608106, -8.631158502172003 41.16881414099341, -8.631950553865186 41.169501531461634, -8.632096187533536 41.16984019885664, -8.631988004394536 41.16995950743752, -8.631924142689815 41.17007322588749, -8.631854259390142 41.17016917783266, -8.631728378368612 41.170252020554145, -8.631625806929886 41.17030363520943, -8.631555382325152 41.1703284137449, -8.631473112330205 41.17034211504841, -8.631378968274298 41.17034252325488, -8.631299405598618 41.17032507667512)))",0.0,0.0,Ramalde
30,240,13121000604,13,1312,131210,131210006,006,04,00604,13121000604,1,11,11A,12.0,12.0,0.0,12.0,12.0,0.0,7.0,5.0,0.0,0.0,0.0,3.0,24.0,24.0,19.0,5.0,6.0,1.0,5.0,12.0,19.0,14.0,5.0,7.0,4.0,35.0,12.0,23.0,5.0,4.0,12.0,14.0,227.599534504821,2713.57763690111,"MULTIPOLYGON (((-8.599050830471858 41.1704689632344, -8.599066860188161 41.17029806556876, -8.599081848650675 41.17013679773588, -8.59909637610976 41.16998094336346, -8.599117638648101 41.169753462010696, -8.599502370183306 41.169773143299565, -8.599493466614318 41.17000926385558, -8.599487491313878 41.170167820963776, -8.599480854400452 41.17034382122988, -8.599475270156416 41.170491995655034, -8.599050830471858 41.1704689632344)))",0.0,0.0,Paranhos
31,241,13121002301,13,1312,131210,131210023,023,01,02301,13121002301,1,11,11A,43.0,34.0,9.0,42.0,32.0,11.0,3.0,29.0,10.0,1.0,0.0,22.0,98.0,98.0,71.0,27.0,16.0,19.0,38.0,29.0,71.0,51.0,20.0,41.0,13.0,142.0,65.0,77.0,10.0,9.0,70.0,53.0,458.714104783424,9753.54735815745,"MULTIPOLYGON (((-8.618625915912292 41.16939539709438, -8.619703145716214 41.16880855135106, -8.620082696880752 41.17038028484132, -8.619944706915518 41.17040858438167, -8.618625915912292 41.16939539709438)))",0.0,0.0,Paranhos
32,242,13121102613,13,1312,131211,131211026,026,13,02613,13121102613,1,11,11A,5.0,1.0,4.0,5.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,31.0,31.0,26.0,5.0,2.0,1.0,20.0,6.0,26.0,12.0,14.0,19.0,11.0,65.0,31.0,34.0,8.0,10.0,36.0,11.0,606.632332131951,17175.0946377526,"MULTIPOLYGON (((-8.65500012567205 41.17013306143091, -8.654015000816557 41.169697017014975, -8.653498860001472 41.169468145303846, -8.653344526394706 41.16943629457111, -8.65309097262896 41.16937135411285, -8.653151612962855 41.169180466981594, -8.65345017527129 41.16923091413083, -8.653508818197396 41.16924675611773, -8.653529148291621 41.1691267411231, -8.653539879082414 41.16907950279543, -8.6535501449513 41.16903073583263, -8.653686245810286 41.168569513755706, -8.65416409897526 41.168649957775884, -8.654333620414842 41.16867849623272, -8.654757250164966 41.168739861679946, -8.654815139089983 41.16887232497571, -8.654948505444597 41.16906226934745, -8.655043573643738 41.169154541667325, -8.655278766953325 41.170256400302335, -8.65500012567205 41.17013306143091)))",0.0,0.0,Ramalde
33,243,13120301809,13,1312,131203,131203018,018,09,01809,13120301809,1,11,11A,14.0,14.0,0.0,14.0,8.0,6.0,9.0,4.0,1.0,0.0,0.0,1.0,14.0,14.0,12.0,2.0,4.0,12.0,12.0,0.0,12.0,7.0,5.0,10.0,6.0,27.0,10.0,17.0,4.0,2.0,13.0,8.0,584.694577169993,10166.4195447649,"MULTIPOLYGON (((-8.586483785319393 41.17055987074377, -8.586044514609167 41.170429510842816, -8.586582443934542 41.16935335310075, -8.58658166252805 41.169169512924704, -8.586517278330959 41.16909134225539, -8.58641858358662 41.16905351813576, -8.585960571594661 41.16898955664027, -8.586018680409047 41.16870059702174, -8.58662343256595 41.16877714404653, -8.587309466424918 41.168925781144, -8.587310676527157 41.168926043800816, -8.58727079491872 41.16900614782924, -8.587260939971236 41.16902594129215, -8.587086435488079 41.169378696809254, -8.586485231119246 41.17056026664593, -8.586483785319393 41.17055987074377)))",0.0,0.0,Campanhã
34,244,13121000907,13,1312,131210,131210009,009,07,00907,13121000907,1,11,11A,12.0,5.0,7.0,9.0,7.0,5.0,5.0,7.0,0.0,0.0,0.0,12.0,26.0,26.0,17.0,9.0,1.0,3.0,4.0,13.0,17.0,14.0,3.0,12.0,3.0,32.0,14.0,18.0,3.0,0.0,13.0,16.0,334.281240382318,6214.58733234574,"MULTIPOLYGON (((-8.608302851577548 41.171030066299096, -8.607706837553003 41.17100144167559, -8.607670564693105 41.170978261823585, -8.6074467965896 41.170994745745205, -8.607445316191631 41.170789992565474, -8.607491221648672 41.17064725241538, -8.607521421036159 41.17061004911591, -8.607573541065774 41.17054583347613, -8.60759488523324 41.1705016801769, -8.607615872824336 41.17040827557521, -8.607636953982981 41.170327846718386, -8.60769387047898 41.170208380519036, -8.607798057921421 41.17013537810627, -8.607959873308328 41.17004140917047, -8.608388060943966 41.17067271570705, -8.608534036196119 41.17104207490526, -8.608302851577548 41.171030066299096)))",0.0,0.0,Paranhos
35,245,13121000908,13,1312,131210,131210009,009,08,00908,13121000908,1,11,11A,38.0,28.0,10.0,35.0,29.0,9.0,21.0,16.0,0.0,1.0,0.0,29.0,70.0,70.0,44.0,26.0,4.0,4.0,22.0,19.0,44.0,28.0,16.0,30.0,8.0,100.0,49.0,51.0,7.0,8.0,50.0,35.0,433.258763495152,8090.15479674666,"MULTIPOLYGON (((-8.606748109634955 41.17105291474246, -8.606553048484116 41.17104334731836, -8.606336269093266 41.171026080054986, -8.606166462231561 41.171013814067386, -8.606553280778828 41.17057655307848, -8.606648109852152 41.170492802991454, -8.60692710486161 41.17033900797275, -8.607879728176108 41.16994583986501, -8.607959873308328 41.17004140917047, -8.607798057921421 41.17013537810627, -8.60769387047898 41.170208380519036, -8.607636953982981 41.170327846718386, -8.607615872824336 41.17040827557521, -8.60759488523324 41.1705016801769, -8.607573541065774 41.17054583347613, -8.607521421036159 41.17061004911591, -8.607491221648672 41.17064725241538, -8.607445316191631 41.170789992565474, -8.6074467965896 41.170994745745205, -8.607311075691928 41.17100648976838, -8.607094464505105 41.171012570556485, -8.607040607374731 41.17105429221297, -8.606917848732898 41.17105740041329, -8.606748109634955 41.17105291474246)))",0.0,0.0,Paranhos
36,246,13121600305,13,1312,131216,131216003,003,05,00305,13121600305,1,11,11A,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,8.0,20.0,16.0,1.0,20.0,15.0,5.0,12.0,4.0,42.0,18.0,24.0,6.0,0.0,22.0,14.0,501.207999757805,6623.01520154774,"MULTIPOLYGON (((-8.662807575455682 41.17062923979501, -8.662607877891562 41.17042827493222, -8.66247606902226 41.17024246533336, -8.663185163832264 41.16994426144332, -8.663760416949627 41.16970232647375, -8.663873813671735 41.16965463036374, -8.66402727821249 41.1695900923709, -8.66427681605466 41.16948552817906, -8.664236039492414 41.170089366545646, -8.66399014384733 41.170077232316224, -8.663772653680153 41.170066505531565, -8.663736523497752 41.17006471805017, -8.663703623640115 41.17006320471506, -8.663601039255791 41.17005850155912, -8.663182686213686 41.170037373883, -8.663129531398502 41.17073436980735, -8.663091290050165 41.170829825844955, -8.662807575455682 41.17062923979501)))",0.0,0.0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
37,247,13121600306,13,1312,131216,131216003,003,06,00306,13121600306,1,11,11A,15.0,0.0,15.0,14.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,59.0,59.0,53.0,6.0,4.0,53.0,46.0,3.0,53.0,33.0,20.0,36.0,20.0,119.0,56.0,63.0,16.0,11.0,67.0,25.0,356.117191896525,7579.27044281113,"MULTIPOLYGON (((-8.663733268761295 41.17081064520592, -8.66369132250982 41.17080894753544, -8.663655230479874 41.1708076559914, -8.66324104778458 41.17079283936121, -8.663091290050165 41.170829825844955, -8.663129531398502 41.17073436980735, -8.663182686213686 41.170037373883, -8.663601039255791 41.17005850155912, -8.663703623640115 41.17006320471506, -8.663736523497752 41.17006471805017, -8.663772653680153 41.170066505531565, -8.66399014384733 41.170077232316224, -8.664236039492414 41.170089366545646, -8.66426674560825 41.17009088174132, -8.664210627503948 41.17082368216089, -8.664192680053572 41.17082926655339, -8.663733268761295 41.17081064520592)))",1.0,0.018867924528301886,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
38,248,13121000701,13,1312,131210,131210007,007,01,00701,13121000701,1,11,11A,21.0,20.0,1.0,21.0,20.0,1.0,19.0,1.0,0.0,1.0,0.0,14.0,29.0,29.0,16.0,13.0,4.0,0.0,1.0,14.0,16.0,15.0,1.0,8.0,1.0,26.0,11.0,15.0,1.0,1.0,18.0,6.0,315.945808899175,5329.49098337541,"MULTIPOLYGON (((-8.617550229387799 41.170613828328364, -8.61745355131423 41.17043381435151, -8.617424668286837 41.17008993095753, -8.617584947421259 41.16996740405981, -8.61770007451112 41.17009121816355, -8.61850078470544 41.17066121680701, -8.617895548942283 41.171010552943955, -8.617741297970834 41.171044518073984, -8.617550229387799 41.170613828328364)))",0.0,0.0,Paranhos
39,358,13121000801,13,1312,131210,131210008,008,01,00801,13121000801,1,11,11A,49.0,29.0,20.0,49.0,8.0,41.0,18.0,17.0,0.0,10.0,4.0,32.0,340.0,340.0,219.0,121.0,107.0,158.0,92.0,108.0,219.0,159.0,60.0,112.0,54.0,429.0,202.0,227.0,55.0,39.0,264.0,71.0,837.384661746845,40647.5070639462,"MULTIPOLYGON (((-8.611273774308607 41.170984434252084, -8.611135115679645 41.17087734238338, -8.6101247315352 41.17031148631966, -8.610216790237788 41.17022088347332, -8.610571605693979 41.16991127521848, -8.610729088582296 41.16977447956564, -8.61092642788057 41.16960305159642, -8.611281236728507 41.16929344926231, -8.611586745404026 41.169024290976246, -8.612030937351731 41.16863796005917, -8.612328407884467 41.1683979793184, -8.612372165355653 41.16849654232858, -8.612374115854069 41.16850093732952, -8.612740413319615 41.16938382221757, -8.612783095460356 41.16949308757234, -8.61286435444235 41.16970108135561, -8.612911230570004 41.169888456128994, -8.612934532469064 41.170091596614064, -8.612914340758447 41.170372748068345, -8.612807273100419 41.17106826582257, -8.611273774308607 41.170984434252084)))",3.0,0.0136986301369863,Paranhos
40,359,13121000607,13,1312,131210,131210006,006,07,00607,13121000607,1,11,11A,29.0,29.0,0.0,29.0,26.0,3.0,0.0,29.0,0.0,0.0,0.0,7.0,30.0,30.0,26.0,4.0,6.0,13.0,15.0,6.0,26.0,13.0,13.0,18.0,7.0,66.0,34.0,32.0,10.0,6.0,36.0,14.0,373.47932607609,4867.63901583134,"MULTIPOLYGON (((-8.598641655827722 41.170803811203605, -8.598676540683467 41.170463734306935, -8.598713932207785 41.170099227507365, -8.598751324597972 41.16973473057444, -8.599117638648101 41.169753462010696, -8.59909637610976 41.16998094336346, -8.599081848650675 41.17013679773588, -8.599066860188161 41.17029806556876, -8.599050830471858 41.1704689632344, -8.598995758801557 41.17105866692871, -8.5989832438703 41.17112372609076, -8.598605668922666 41.1711547427384, -8.598641655827722 41.170803811203605)))",0.0,0.0,Paranhos
41,360,13121600307,13,1312,131216,131216003,003,07,00307,13121600307,1,11,11A,17.0,0.0,17.0,17.0,16.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,68.0,68.0,63.0,5.0,4.0,63.0,55.0,3.0,63.0,34.0,29.0,48.0,22.0,154.0,73.0,81.0,23.0,13.0,91.0,27.0,411.547880035572,9919.931788105,"MULTIPOLYGON (((-8.665284671326514 41.170839428277915, -8.665155632969567 41.17083331800053, -8.66483349567811 41.17081808097713, -8.664761818590696 41.17081468496473, -8.664282581442102 41.17079201533494, -8.664249382802135 41.17079044050414, -8.664223768954637 41.170814689282814, -8.664210627503948 41.17082368216089, -8.66426674560825 41.17009088174132, -8.664326229058965 41.17009382105583, -8.664361895521045 41.170095582577645, -8.664584248510263 41.17010655594032, -8.664705801100903 41.170112557341454, -8.664805540625217 41.17011747974491, -8.664871793949704 41.17012073869446, -8.66492984689845 41.17012360326262, -8.66499415842049 41.170126781064475, -8.665076415645695 41.17013008304745, -8.66536374913112 41.170141609278545, -8.665557419032336 41.17014937270355, -8.665981228939584 41.170497740977844, -8.665437132794162 41.170889143407436, -8.665284671326514 41.170839428277915)))",1.0,0.015873015873015872,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
42,361,13121102614,13,1312,131211,131211026,026,14,02614,13121102614,1,11,11A,10.0,1.0,9.0,6.0,1.0,9.0,0.0,6.0,3.0,1.0,0.0,10.0,99.0,99.0,81.0,18.0,21.0,65.0,52.0,21.0,81.0,56.0,25.0,52.0,21.0,174.0,77.0,97.0,21.0,16.0,86.0,51.0,1489.77301406529,74144.5828073138,"MULTIPOLYGON (((-8.656096082742218 41.1705991701374, -8.655278766953325 41.170256400302335, -8.655043573643738 41.169154541667325, -8.654948505444597 41.16906226934745, -8.654815139089983 41.16887232497571, -8.654757250164966 41.168739861679946, -8.654923810732637 41.16872721971035, -8.655358662088302 41.168810572880524, -8.655397872651639 41.16881308647765, -8.655454785294658 41.168804751516795, -8.655493803413975 41.16878303622798, -8.65551473794251 41.16872908914083, -8.655663331336939 41.168219420641215, -8.655682446616481 41.1681628525105, -8.656489184781005 41.16830277334092, -8.65669906560278 41.16753201658874, -8.656836392556501 41.16741737321598, -8.65703122262222 41.167262562773125, -8.657163558134762 41.16715270499755, -8.657313416937352 41.16707385834565, -8.657323914560173 41.1670813192741, -8.657379364292652 41.167076384649896, -8.657440253618693 41.16706921827741, -8.657523917020882 41.167062749570775, -8.657631545452043 41.167053614444434, -8.657676656246027 41.16701929252811, -8.657680560563696 41.167015799078136, -8.657906728706545 41.16684061170701, -8.658111313813814 41.16672316614292, -8.658158516777409 41.16670469921749, -8.65833857842077 41.16663019679954, -8.658539488250144 41.16655686860704, -8.65854500261014 41.16655520466496, -8.65876395027088 41.166530837642675, -8.658942191714928 41.16651944128395, -8.659061693904194 41.166523090779776, -8.65916568805744 41.16652898912645, -8.65925294235761 41.16654982908433, -8.65931542117669 41.16656865894559, -8.659460894608324 41.16661651405598, -8.65832590559163 41.167953850342194, -8.656825098489556 41.1697573026151, -8.657545544861888 41.17010614741624, -8.657520998007325 41.17013506849567, -8.657315191208083 41.17037129177318, -8.657197264255155 41.1705108496826, -8.657197185179243 41.170510945488175, -8.657013637492541 41.1707339143236, -8.656888121332463 41.17093816192724, -8.656096082742218 41.1705991701374)))",0.0,0.0,Ramalde
43,362,13121003907,13,1312,131210,131210039,039,07,03907,13121003907,1,11,11A,132.0,103.0,28.0,131.0,96.0,36.0,67.0,56.0,7.0,2.0,0.0,40.0,278.0,277.0,211.0,66.0,35.0,42.0,75.0,122.0,211.0,154.0,57.0,121.0,42.0,441.0,193.0,248.0,30.0,46.0,239.0,126.0,1740.12067286243,111283.847776482,"MULTIPOLYGON (((-8.613832012447928 41.17092276152576, -8.613597476588588 41.17070364113832, -8.613290553310422 41.1704160245145, -8.613193441002313 41.17038530317664, -8.612914340758447 41.170372748068345, -8.612934532469064 41.170091596614064, -8.612911230570004 41.169888456128994, -8.61286435444235 41.16970108135561, -8.612783095460356 41.16949308757234, -8.612740413319615 41.16938382221757, -8.612374115854069 41.16850093732952, -8.612372165355653 41.16849654232858, -8.612688311919776 41.1685331832748, -8.612877963101091 41.168555071772715, -8.612982987677963 41.16858619173319, -8.613243555402738 41.16865958335197, -8.61402365421525 41.168886225566986, -8.614144976216576 41.168887689095605, -8.614284278886867 41.16885160317011, -8.61433380477128 41.16881827834378, -8.614349172310673 41.168807941099516, -8.61439272779054 41.16870942554445, -8.614429134618387 41.16863857412833, -8.614660232534149 41.168142873444936, -8.61461592067721 41.16801801197387, -8.614402439801461 41.16794416557925, -8.614390773975384 41.16794072064518, -8.614048111506081 41.16783951518486, -8.613958311558033 41.167812992374095, -8.61405890122202 41.16760973906218, -8.614178452583362 41.16736813895844, -8.614171571146302 41.16734450521932, -8.614155778326513 41.16732597813567, -8.614124366552872 41.16731090190596, -8.613990761777664 41.16727025056061, -8.613640578880675 41.1671636960808, -8.613191961976282 41.16702718194368, -8.613344731193271 41.166628693214385, -8.614320421676576 41.1670217012873, -8.615308685046443 41.16741839421953, -8.615630107302295 41.16768380413663, -8.61698767180855 41.168719291230786, -8.617199286475909 41.169161493285536, -8.617385503343638 41.16954913823688, -8.617584947421259 41.16996740405981, -8.617424668286837 41.17008993095753, -8.617307988574607 41.17015445037676, -8.617079007747877 41.17028106630636, -8.6166125343036 41.170539040887675, -8.616451029667719 41.17063323675733, -8.61643085120877 41.17064711515777, -8.616402531551277 41.17065743589001, -8.616370170713685 41.17066576560646, -8.61618491205948 41.1706993923247, -8.616158220436974 41.17070424054354, -8.615646588141518 41.17071214518674, -8.615184782237197 41.17074678806867, -8.615069755540336 41.17081130730325, -8.614415986453574 41.17117147135663, -8.613832012447928 41.17092276152576)))",2.0,0.009478672985781991,Paranhos
